ID_označavanja;STUPNJEVI_UGROZENOSTI_ID_stupnja;POPULACIJE_ID_populacije;datum
1064;1;756;2021-05-18
1065;14;756;2014-02-26
1066;10;757;2022-12-06
1067;6;758;2020-09-20
1068;5;759;2011-10-28
1069;13;759;2023-01-06
1070;12;760;2011-03-30
1071;6;761;2016-09-17
1072;7;761;2011-09-03
1073;2;762;2018-05-06
1074;13;763;2023-07-24
1075;7;764;2017-05-26
1076;11;765;2014-10-24
1077;7;765;2010-11-28
1078;2;766;2013-07-16
1079;12;767;2010-02-23
1080;10;768;2012-06-06
1081;9;768;2013-04-24
1082;5;769;2021-09-06
1083;6;770;2021-08-30
1084;8;771;2016-12-03
1085;4;772;2022-12-05
1086;12;773;2010-10-01
1087;2;773;2016-07-15
1088;1;773;2023-03-01
1089;5;774;2010-01-31
1090;14;775;2017-06-10
1091;11;776;2016-01-11
1092;2;776;2016-03-01
1093;7;777;2012-09-23
1094;9;778;2022-11-11
1095;14;778;2018-04-10
1096;10;778;2020-09-03
1097;4;779;2014-10-10
1098;1;779;2011-09-05
1099;5;779;2021-12-07
1100;1;780;2021-11-10
1101;14;781;2017-02-13
1102;9;781;2021-02-04
1103;6;782;2021-09-20
1104;2;783;2018-07-01
1105;3;783;2016-10-11
1106;9;784;2016-08-03
1107;4;784;2012-06-23
1108;5;784;2014-04-06
1109;7;785;2020-07-16
1110;6;786;2018-11-14
1111;13;786;2017-08-17
1112;14;787;2017-09-07
1113;2;788;2016-09-03
1114;12;789;2016-07-20
1115;12;789;2015-02-20
1116;8;789;2014-08-17
1117;11;790;2022-08-14
1118;14;791;2015-12-26
1119;2;791;2023-03-21
1120;13;791;2012-10-03
1121;11;792;2010-04-15
1122;14;793;2016-11-01
1123;10;793;2011-02-24
1124;1;794;2021-03-20
1125;5;795;2021-10-31
1126;9;795;2010-11-06
1127;4;796;2010-09-25
1128;6;797;2023-12-15
1129;6;798;2014-10-24
1130;13;799;2022-03-17
1131;10;799;2022-06-25
1132;14;800;2020-04-10
1133;10;801;2017-02-14
1134;9;802;2016-01-13
1135;14;802;2023-01-20
1136;9;803;2013-10-01
1137;13;803;2011-07-06
1138;4;804;2016-11-12
1139;3;805;2021-11-19
1140;10;805;2017-06-28
1141;9;805;2018-08-15
1142;1;806;2012-08-19
1143;6;807;2021-12-31
1144;14;808;2022-04-28
1145;3;808;2015-04-09
1146;6;808;2014-07-25
1147;13;809;2021-12-07
1148;5;810;2017-11-16
1149;10;811;2015-08-23
1150;3;812;2020-03-20
1151;3;813;2014-08-03
1152;7;813;2013-02-19
1153;9;814;2017-06-29
1154;9;814;2018-07-08
1155;10;815;2019-04-18
1156;2;815;2022-05-08
1157;7;816;2016-02-05
1158;1;817;2017-08-01
1159;10;817;2014-03-02
1160;13;818;2018-06-12
1161;11;819;2021-10-09
1162;5;820;2013-03-15
1163;12;821;2013-08-20
1164;10;822;2022-06-09
1165;11;823;2021-03-24
1166;2;824;2018-10-22
1167;9;825;2021-03-10
1168;7;825;2020-09-03
1169;7;826;2010-09-12
1170;6;826;2020-07-11
1171;13;827;2015-11-11
1172;6;828;2019-06-25
1173;8;829;2021-02-22
1174;1;830;2021-03-02
1175;12;830;2019-04-28
1176;5;831;2022-05-26
1177;7;832;2021-03-15
1178;10;833;2023-03-11
1179;2;834;2021-01-12
1180;14;834;2015-01-01
1181;7;834;2016-12-18
1182;1;835;2022-04-15
1183;6;835;2019-07-12
1184;11;835;2013-09-17
1185;8;836;2022-11-17
1186;8;837;2020-06-08
1187;2;837;2015-12-17
1188;4;838;2012-02-25
1189;13;839;2012-04-01
1190;9;839;2014-12-04
1191;4;839;2012-08-02
1192;1;840;2014-02-12
1193;7;840;2017-04-12
1194;5;841;2011-12-24
1195;5;842;2022-11-09
1196;8;843;2019-06-16
1197;8;844;2014-04-06
1198;8;844;2013-02-13
1199;13;845;2016-05-11
1200;9;845;2015-04-15
1201;11;845;2010-03-02
1202;8;846;2022-10-01
1203;7;847;2017-05-20
1204;12;848;2016-04-24
1205;9;849;2010-01-24
1206;6;850;2012-04-20
1207;8;850;2014-04-30
1208;5;851;2021-03-26
1209;6;851;2023-11-11
1210;10;852;2018-05-19
1211;10;853;2022-08-16
1212;2;854;2014-07-19
1213;14;855;2019-07-14
1214;7;856;2021-05-17
1215;3;857;2010-10-28
1216;9;858;2012-06-18
1217;2;859;2017-03-16
1218;5;859;2023-05-23
1219;14;859;2023-06-15
1220;5;860;2021-09-16
1221;4;861;2017-02-04
1222;1;861;2018-07-30
1223;4;862;2015-03-04
1224;13;863;2017-05-11
1225;10;864;2019-03-12
1226;8;865;2013-09-26
1227;14;866;2011-11-27
1228;8;866;2023-08-15
1229;5;867;2010-11-16
1230;8;867;2019-07-04
1231;3;868;2014-04-08
1232;8;869;2020-07-02
1233;9;870;2016-08-03
1234;6;870;2012-07-01
1235;14;871;2016-06-19
1236;6;871;2021-02-15
1237;10;871;2022-02-26
1238;13;872;2017-02-15
1239;3;873;2010-02-06
1240;7;874;2021-08-28
1241;14;875;2011-12-27
1242;6;875;2014-06-22
1243;6;875;2016-06-01
1244;12;876;2016-12-08
1245;8;877;2010-06-15
1246;14;877;2020-06-12
1247;11;878;2018-09-29
1248;13;878;2010-04-03
1249;9;879;2023-01-02
1250;1;880;2021-02-02
1251;8;881;2021-10-13
1252;7;881;2013-07-16
1253;7;881;2017-12-13
1254;3;882;2016-10-09
1255;9;882;2021-05-11
1256;6;883;2022-03-13
1257;2;884;2023-12-15
1258;7;885;2018-08-19
1259;8;886;2023-06-16
1260;4;887;2016-01-08
1261;13;888;2014-06-18
1262;6;889;2019-03-27
1263;6;890;2010-09-21
1264;4;891;2012-02-25
1265;6;891;2013-11-18
1266;7;891;2013-08-30
1267;4;892;2020-09-09
1268;3;892;2022-07-03
1269;5;892;2015-04-26
1270;9;893;2016-03-23
1271;4;893;2012-09-05
1272;2;894;2015-06-03
1273;9;895;2014-06-05
1274;2;896;2018-08-29
1275;5;897;2021-02-22
1276;7;898;2019-07-22
1277;10;899;2019-11-12
1278;5;900;2017-03-30
1279;2;901;2010-12-21
1280;12;901;2013-06-25
1281;7;901;2014-12-23
1282;10;902;2014-12-27
1283;11;902;2020-09-17
1284;12;903;2019-09-04
1285;7;903;2021-08-16
1286;7;904;2016-03-30
1287;13;904;2019-10-24
1288;5;904;2014-09-13
1289;9;905;2014-08-19
1290;1;906;2022-01-14
1291;8;907;2012-05-04
1292;2;908;2019-10-13
1293;3;909;2019-03-29
1294;5;909;2021-05-29
1295;11;910;2014-07-20
1296;8;910;2014-08-07
1297;12;910;2013-10-31
1298;14;911;2022-06-08
1299;13;911;2021-01-14
1300;3;911;2016-08-12
1301;8;912;2015-03-29
1302;10;913;2014-08-27
1303;14;914;2011-12-03
1304;3;915;2021-01-14
1305;14;916;2010-07-11
1306;8;917;2017-04-12
1307;10;918;2023-03-13
1308;6;919;2023-03-21
1309;12;920;2017-10-31
1310;10;921;2013-09-30
1311;2;922;2010-10-02
1312;6;923;2016-08-26
1313;3;923;2021-02-14
1314;5;923;2021-02-06
1315;6;924;2016-02-07
1316;7;924;2012-01-28
1317;14;924;2012-02-07
1318;6;925;2016-04-05
1319;3;925;2014-05-24
1320;5;926;2019-05-10
1321;6;927;2016-08-30
1322;14;927;2012-03-12
1323;4;928;2010-05-29
1324;14;929;2021-04-04
1325;13;929;2010-11-24
1326;7;930;2020-09-03
1327;9;931;2015-03-30
1328;3;932;2021-06-22
1329;10;933;2016-06-28
1330;12;934;2019-08-23
1331;14;934;2015-06-02
1332;12;934;2012-01-10
1333;3;935;2014-12-15
1334;1;936;2017-04-16
1335;8;937;2010-07-06
1336;5;938;2010-10-12
1337;11;938;2011-03-04
1338;5;939;2011-05-09
1339;6;939;2014-07-05
1340;7;940;2018-09-05
1341;1;941;2018-07-01
1342;5;941;2023-04-14
1343;8;942;2021-01-28
1344;2;942;2022-01-27
1345;2;943;2019-08-25
1346;11;944;2012-06-19
1347;14;945;2012-10-07
1348;1;946;2017-06-11
1349;13;947;2023-11-28
1350;3;948;2013-05-30
1351;2;949;2021-05-31
1352;8;950;2021-01-30
1353;11;951;2018-01-31
1354;12;952;2020-01-20
1355;9;952;2011-07-24
1356;5;952;2011-08-31
1357;10;953;2014-07-02
1358;3;954;2023-07-21
1359;9;955;2021-02-05
1360;1;956;2013-06-04
1361;7;957;2012-03-25
1362;6;958;2010-06-07
1363;4;959;2011-12-29
1364;6;960;2015-10-12
1365;12;960;2020-03-16
1366;7;960;2023-11-25
1367;13;961;2016-04-11
1368;5;962;2018-09-30
1369;6;962;2015-09-06
1370;1;963;2022-11-11
1371;4;964;2010-01-04
1372;12;964;2017-05-21
1373;13;965;2023-07-22
1374;6;965;2014-03-14
1375;6;966;2011-12-23
1376;1;967;2011-05-28
1377;7;968;2010-11-18
1378;14;969;2011-04-24
1379;9;970;2014-10-13
1380;6;971;2017-09-19
1381;6;971;2022-02-25
1382;4;972;2021-01-19
1383;4;972;2016-07-24
1384;9;972;2011-05-31
1385;11;973;2011-03-28
1386;12;974;2018-04-19
1387;10;975;2020-03-23
1388;4;976;2020-10-18
1389;4;977;2022-01-12
1390;6;978;2023-03-16
1391;10;978;2018-05-11
1392;5;978;2023-06-17
1393;7;979;2019-05-05
1394;10;980;2016-10-25
1395;12;981;2016-08-02
1396;9;982;2022-03-14
1397;3;983;2020-12-09
1398;1;983;2010-10-24
1399;2;983;2014-03-18
1400;6;984;2011-03-25
1401;10;985;2017-06-04
1402;10;986;2020-05-20
1403;2;987;2021-02-14
1404;1;987;2015-07-28
1405;1;988;2011-08-24
1406;11;989;2022-07-04
1407;13;990;2017-08-24
1408;13;991;2020-02-28
1409;14;992;2018-05-05
1410;12;992;2019-10-21
1411;14;993;2010-03-22
1412;5;994;2019-07-18
1413;5;994;2011-12-11
1414;7;995;2022-06-11
1415;3;996;2012-12-01
1416;11;997;2010-10-02
1417;11;998;2013-01-29
1418;10;999;2015-07-18
1419;14;999;2017-03-12
1420;13;1000;2016-05-21
1421;12;1001;2013-10-10
1422;4;1002;2018-08-18
1423;9;1003;2022-06-30
1424;6;1004;2021-04-18
1425;9;1005;2015-01-27
1426;7;1006;2012-12-23
1427;13;1007;2015-09-25
1428;1;1008;2013-01-25
1429;5;1009;2021-01-30
1430;3;1010;2011-10-16
1431;13;1011;2013-03-16
1432;10;1012;2021-08-12
1433;5;1013;2021-08-16
1434;6;1013;2014-02-06
1435;7;1014;2017-08-27
1436;12;1014;2022-01-08
1437;10;1015;2016-06-11
1438;4;1015;2012-09-07
1439;14;1016;2019-08-03
1440;9;1016;2014-08-20
1441;11;1017;2020-07-23
1442;1;1018;2020-06-22
1443;6;1019;2014-01-23
1444;8;1020;2019-03-20
1445;7;1021;2014-10-19
1446;5;1022;2013-03-31
1447;14;1022;2023-07-01
1448;7;1023;2023-05-10
1449;7;1024;2014-07-20
1450;9;1025;2023-04-09
1451;10;1026;2014-03-13
1452;6;1027;2021-06-09
1453;7;1028;2015-06-09
1454;8;1029;2012-10-09
1455;9;1030;2013-08-22
1456;4;1031;2013-09-17
1457;8;1032;2013-10-10
1458;4;1033;2012-05-21
1459;8;1034;2012-07-03
1460;12;1035;2011-09-26
1461;13;1035;2019-06-10
1462;14;1036;2011-01-03
1463;10;1037;2010-01-27
1464;12;1038;2015-04-24
1465;12;1039;2019-08-10
1466;11;1039;2019-12-26
1467;9;1040;2010-11-18
1468;11;1041;2018-01-22
1469;11;1042;2015-10-27
1470;12;1043;2021-03-08
1471;1;1043;2016-06-06
1472;1;1044;2015-02-18
1473;6;1045;2014-08-28
1474;2;1046;2011-01-24
1475;8;1047;2011-11-14
1476;10;1047;2021-11-10
1477;4;1048;2015-11-19
1478;3;1049;2011-02-11
1479;2;1050;2010-03-19
1480;11;1051;2021-04-27
1481;5;1051;2022-04-13
1482;14;1052;2016-12-08
1483;9;1053;2021-07-26
1484;14;1053;2017-11-18
1485;14;1054;2016-11-23
1486;13;1055;2010-01-10
1487;8;1056;2019-04-28
1488;1;1057;2021-01-20
1489;6;1057;2014-11-19
1490;12;1058;2017-11-19
1491;5;1059;2014-08-18
1492;4;1059;2022-11-14
1493;1;1060;2018-11-07
1494;9;1060;2010-12-07
1495;2;1060;2014-04-24
1496;7;1061;2010-11-06
1497;4;1062;2019-07-01
1498;2;1063;2016-07-29
1499;12;1064;2010-08-20
1500;11;1065;2020-04-28
1501;12;1066;2012-09-02
1502;14;1067;2015-08-16
1503;14;1068;2018-11-05
1504;5;1068;2010-07-17
1505;12;1069;2017-05-17
1506;12;1069;2023-07-27
1507;11;1070;2011-12-28
1508;1;1071;2011-11-05
1509;6;1072;2013-09-08
1510;9;1073;2019-09-24
1511;14;1074;2014-12-03
1512;5;1075;2019-07-22
1513;14;1075;2018-05-31
1514;8;1075;2019-10-15
1515;10;1076;2012-07-12
1516;12;1077;2017-11-28
1517;1;1078;2011-07-13
1518;6;1078;2013-08-06
1519;4;1078;2015-02-06
1520;1;1079;2019-03-25
1521;10;1080;2020-12-12
1522;1;1080;2020-02-02
1523;1;1080;2010-07-11
1524;14;1081;2013-08-22
1525;3;1082;2019-10-04
1526;7;1083;2022-07-01
1527;3;1084;2021-12-21
1528;11;1085;2018-02-28
1529;14;1086;2010-09-30
1530;10;1086;2018-01-15
1531;8;1087;2013-04-04
1532;11;1088;2019-02-12
1533;14;1088;2011-08-11
1534;9;1088;2016-06-04
1535;5;1089;2020-03-17
1536;8;1089;2020-03-04
1537;1;1089;2011-03-06
1538;11;1090;2011-03-10
1539;1;1090;2022-04-10
1540;10;1090;2012-03-13
1541;9;1091;2011-11-15
1542;9;1092;2017-08-19
1543;4;1092;2017-11-15
1544;14;1092;2022-12-08
1545;14;1093;2016-10-15
1546;3;1094;2010-06-29
1547;4;1094;2013-05-05
1548;11;1095;2011-09-04
1549;14;1096;2013-05-19
1550;7;1097;2022-06-24
1551;4;1098;2017-04-14
1552;13;1098;2023-07-04
1553;9;1098;2010-11-08
1554;10;1099;2011-04-30
1555;14;1100;2020-05-20
1556;4;1101;2011-08-06
1557;14;1102;2014-09-13
1558;7;1103;2023-06-08
1559;8;1104;2023-04-14
1560;7;1105;2022-01-26
1561;8;1106;2014-11-16
1562;3;1107;2016-06-25
1563;11;1107;2019-12-03
1564;12;1108;2022-09-07
1565;3;1108;2023-08-25
1566;11;1109;2022-04-05
1567;2;1110;2014-12-08
1568;5;1110;2018-04-28
1569;2;1111;2013-01-24
1570;2;1112;2017-04-25
1571;1;1112;2021-10-04
1572;9;1112;2014-11-03
1573;5;1113;2019-08-19
1574;4;1114;2010-10-21
1575;12;1114;2021-05-10
1576;9;1115;2012-11-13
1577;5;1116;2014-09-19
1578;9;1117;2013-10-20
1579;10;1118;2017-11-11
1580;6;1118;2016-09-02
1581;3;1118;2021-11-18
1582;8;1119;2021-04-01
1583;1;1120;2013-08-11
1584;8;1120;2014-09-09
1585;1;1121;2016-09-09
1586;5;1122;2015-12-24
1587;11;1123;2021-01-08
1588;13;1124;2022-02-17
1589;5;1124;2015-03-13
1590;9;1124;2022-11-06
1591;8;1125;2016-08-19
1592;3;1126;2020-12-15
1593;13;1127;2013-02-10
1594;8;1127;2015-07-30
1595;3;1127;2019-11-21
1596;12;1128;2017-12-05
1597;13;1129;2014-10-19
1598;8;1130;2013-03-07
1599;3;1131;2020-06-06
1600;11;1132;2019-08-26
1601;13;1133;2010-02-11
1602;7;1133;2013-10-18
1603;6;1134;2015-01-18
1604;8;1135;2011-02-08
1605;13;1135;2022-03-18
1606;8;1135;2011-08-12
1607;2;1136;2022-01-16
1608;1;1137;2021-09-26
1609;11;1138;2020-07-05
1610;14;1138;2020-02-04
1611;7;1139;2018-09-13
1612;9;1140;2012-07-28
1613;6;1141;2019-12-30
1614;1;1142;2020-09-02
1615;14;1143;2017-01-01
1616;7;1144;2017-09-26
1617;12;1144;2013-11-05
1618;9;1145;2012-09-25
1619;4;1145;2012-05-13
1620;3;1146;2021-09-12
1621;12;1147;2017-07-02
1622;1;1148;2020-02-08
1623;12;1148;2020-05-03
1624;1;1148;2014-05-11
1625;9;1149;2011-05-09
1626;14;1150;2014-12-01
1627;9;1151;2018-01-12
1628;9;1152;2019-03-14
1629;6;1153;2020-12-16
1630;1;1154;2018-11-07
1631;6;1155;2018-08-30
1632;6;1156;2011-06-12
1633;13;1157;2022-08-10
1634;11;1157;2021-06-10
1635;9;1157;2011-08-19
1636;14;1158;2010-06-16
1637;5;1158;2010-01-21
1638;8;1159;2015-12-16
1639;14;1160;2012-06-28
1640;13;1160;2013-05-25
1641;9;1161;2012-01-04
1642;12;1161;2014-03-29
1643;8;1162;2010-09-06
1644;13;1163;2016-01-28
1645;12;1163;2017-08-05
1646;5;1164;2018-09-12
1647;2;1165;2017-09-10
1648;13;1165;2015-05-02
1649;6;1166;2011-05-19
1650;10;1167;2019-04-20
1651;9;1168;2010-05-30
1652;7;1169;2011-06-06
1653;10;1170;2015-02-23
1654;4;1170;2020-01-24
1655;5;1171;2012-05-07
1656;13;1171;2017-01-08
1657;5;1172;2010-11-06
1658;3;1172;2019-06-16
1659;8;1173;2013-08-05
1660;12;1173;2017-02-22
1661;6;1173;2023-09-14
1662;14;1174;2017-10-27
1663;12;1174;2010-04-11
1664;9;1175;2010-05-27
1665;4;1175;2014-09-02
1666;9;1175;2011-06-12
1667;6;1176;2014-01-10
1668;1;1177;2011-08-19
1669;4;1178;2022-11-20
1670;8;1179;2010-10-30
1671;8;1180;2021-11-15
1672;10;1181;2011-10-24
1673;6;1182;2023-01-27
1674;6;1183;2015-09-20
1675;5;1184;2012-01-14
1676;11;1185;2016-11-16
1677;9;1186;2023-06-24
1678;9;1187;2012-07-11
1679;5;1188;2018-08-29
1680;4;1188;2017-12-20
1681;2;1188;2021-08-23
1682;5;1189;2012-02-02
1683;10;1190;2012-09-02
1684;2;1190;2012-03-31
1685;12;1191;2020-05-27
1686;1;1192;2016-10-05
1687;5;1192;2011-08-10
1688;9;1192;2017-01-20
1689;4;1193;2020-07-26
1690;3;1193;2012-12-15
1691;6;1194;2014-03-05
1692;5;1194;2017-05-17
1693;2;1194;2017-12-08
1694;13;1195;2015-11-26
1695;5;1196;2011-09-28
1696;10;1197;2022-01-18
1697;7;1198;2012-09-17
1698;12;1199;2014-12-16
1699;3;1200;2016-11-15
1700;8;1201;2012-07-15
1701;9;1202;2010-06-29
1702;10;1203;2013-07-14
1703;7;1204;2010-10-20
1704;5;1204;2011-12-08
1705;6;1205;2010-10-04
1706;14;1206;2012-10-04
1707;12;1207;2021-05-03
1708;11;1208;2021-09-11
1709;5;1209;2022-09-19
1710;7;1209;2023-04-04
1711;4;1209;2018-11-11
1712;2;1210;2016-12-29
1713;10;1211;2015-05-13
1714;4;1212;2022-11-21
1715;8;1212;2017-02-17
1716;7;1212;2020-12-07
1717;9;1213;2015-02-27
1718;6;1213;2020-06-14
1719;3;1213;2018-06-26
1720;11;1214;2015-01-23
1721;8;1215;2021-06-16
1722;9;1216;2013-08-25
1723;5;1217;2012-02-25
1724;5;1217;2021-03-15
1725;3;1217;2015-08-10
1726;14;1218;2011-01-11
1727;1;1219;2011-02-07
1728;1;1219;2015-08-01
1729;8;1220;2015-01-03
1730;12;1221;2023-11-13
1731;6;1222;2013-09-24
1732;9;1223;2018-03-27
1733;9;1224;2019-06-27
1734;9;1225;2013-07-22
1735;7;1226;2021-11-20
1736;4;1226;2013-11-16
1737;14;1227;2013-11-11
1738;13;1228;2010-08-31
1739;13;1228;2014-11-04
1740;11;1229;2016-07-11
1741;2;1230;2023-06-03
1742;13;1230;2013-07-27
1743;11;1231;2019-04-29
1744;4;1231;2021-02-05
1745;11;1232;2015-10-29
1746;5;1233;2022-07-25
1747;7;1233;2021-08-06
1748;3;1233;2023-07-16
1749;9;1234;2012-03-11
1750;9;1235;2014-12-20
1751;4;1236;2020-08-08
1752;12;1237;2016-01-22
1753;4;1238;2016-05-12
1754;2;1239;2019-08-31
1755;6;1240;2011-04-20
1756;6;1240;2020-10-16
1757;3;1241;2015-06-18
1758;12;1242;2018-03-05
1759;10;1243;2011-12-10
1760;14;1243;2012-12-08
1761;10;1243;2010-09-02
1762;9;1244;2018-06-07
1763;7;1245;2016-10-24
1764;3;1246;2018-02-26
1765;6;1247;2014-12-31
1766;14;1248;2021-10-18
1767;11;1249;2014-01-11
1768;1;1249;2016-11-02
1769;14;1250;2018-06-24
1770;10;1251;2020-02-21
1771;5;1252;2016-11-25
1772;10;1253;2019-09-01
1773;11;1254;2012-03-15
1774;1;1255;2018-11-10
1775;7;1256;2013-07-08
1776;2;1256;2022-03-08
1777;13;1257;2023-06-14
1778;10;1258;2019-02-07
1779;12;1259;2023-06-11
1780;4;1260;2015-08-08
1781;13;1261;2017-03-02
1782;10;1262;2022-03-21
1783;9;1263;2011-12-28
1784;8;1264;2011-10-25
1785;4;1265;2019-07-21
1786;6;1266;2013-04-07
1787;12;1267;2020-02-12
1788;5;1267;2010-11-09
1789;5;1268;2015-03-15
1790;12;1269;2011-10-15
1791;6;1270;2015-07-07
1792;12;1270;2021-05-15
1793;7;1271;2023-05-12
1794;14;1271;2016-08-27
1795;8;1272;2019-08-06
1796;11;1273;2010-11-24
1797;3;1273;2014-08-14
1798;9;1273;2023-07-29
1799;12;1274;2012-07-27
1800;9;1274;2022-03-10
1801;5;1275;2021-12-15
1802;7;1276;2011-12-15
1803;12;1276;2013-03-07
1804;13;1276;2023-01-25
1805;14;1277;2023-05-26
1806;2;1277;2013-08-19
1807;11;1278;2016-09-26
1808;9;1279;2012-08-25
1809;3;1280;2012-07-04
1810;11;1281;2017-10-31
1811;9;1282;2017-09-08
1812;6;1283;2018-10-04
1813;10;1283;2013-05-26
1814;10;1283;2019-05-27
1815;6;1284;2012-03-31
1816;8;1285;2021-11-14
1817;4;1285;2022-01-27
1818;13;1285;2020-02-17
1819;2;1286;2020-12-31
1820;11;1287;2010-08-19
1821;6;1288;2010-01-10
1822;12;1289;2012-06-15
1823;6;1290;2020-04-26
1824;5;1291;2023-08-19
1825;8;1291;2015-09-17
1826;14;1292;2021-05-02
1827;7;1293;2017-03-04
1828;10;1293;2022-07-19
1829;1;1293;2019-11-28
1830;14;1294;2022-04-28
1831;2;1295;2018-03-17
1832;7;1296;2019-02-20
1833;8;1297;2019-09-23
1834;1;1298;2013-06-10
1835;7;1299;2014-12-20
1836;14;1300;2010-06-14
1837;7;1301;2022-11-11
1838;2;1302;2012-02-05
1839;4;1303;2010-05-05
1840;5;1304;2021-11-06
1841;14;1305;2022-08-30
1842;2;1306;2015-04-15
1843;3;1306;2021-07-27
1844;13;1306;2014-04-04
1845;5;1307;2016-04-04
1846;1;1308;2017-04-04
1847;1;1309;2017-04-27
1848;5;1310;2019-11-17
1849;4;1310;2010-10-20
1850;14;1311;2015-12-07
1851;13;1312;2017-04-26
1852;11;1313;2017-09-03
1853;9;1313;2017-05-30
1854;5;1313;2023-03-26
1855;2;1314;2023-03-27
1856;11;1315;2020-12-14
1857;8;1316;2021-09-28
1858;9;1317;2018-12-13
1859;4;1318;2011-02-09
1860;5;1319;2010-02-24
1861;4;1320;2023-02-04
1862;9;1320;2019-04-06
1863;12;1321;2014-07-04
1864;4;1321;2012-04-09
1865;14;1321;2016-08-16
1866;1;1322;2015-09-19
1867;5;1323;2011-05-15
1868;1;1324;2015-07-18
1869;8;1324;2010-01-07
1870;3;1325;2019-08-26
1871;4;1326;2020-04-19
1872;1;1327;2015-06-06
1873;5;1328;2012-06-30
1874;6;1329;2015-08-13
1875;13;1330;2011-01-26
1876;11;1331;2019-04-29
1877;12;1331;2016-09-10
1878;5;1332;2010-08-10
1879;9;1333;2018-03-07
1880;9;1334;2013-08-20
1881;7;1334;2023-02-22
1882;6;1335;2022-04-07
1883;1;1336;2017-12-06
1884;2;1337;2023-03-26
1885;12;1338;2015-11-17
1886;7;1339;2012-07-06
1887;13;1340;2014-08-24
1888;3;1341;2014-05-23
1889;10;1342;2017-04-30
1890;10;1343;2022-07-28
1891;8;1343;2014-07-05
1892;3;1344;2022-12-29
1893;11;1344;2014-12-11
1894;8;1344;2014-06-14
1895;11;1345;2011-09-04
1896;1;1346;2021-12-10
1897;2;1347;2010-08-29
1898;8;1347;2010-11-21
1899;13;1348;2011-01-16
1900;12;1348;2013-01-09
1901;13;1349;2016-03-28
1902;1;1350;2010-09-03
1903;4;1351;2020-08-02
1904;9;1352;2017-04-30
1905;14;1353;2015-11-16
1906;6;1354;2014-05-16
1907;1;1355;2022-06-16
1908;1;1356;2023-05-25
1909;9;1356;2016-10-18
1910;9;1357;2014-05-01
1911;2;1358;2011-11-24
1912;9;1359;2013-01-04
1913;11;1360;2023-10-01
1914;5;1360;2020-06-16
1915;6;1361;2011-06-04
1916;12;1361;2014-10-29
1917;2;1361;2011-11-01
1918;3;1362;2010-07-16
1919;10;1363;2021-06-20
1920;1;1364;2017-11-02
1921;7;1365;2020-10-18
1922;14;1366;2018-01-13
1923;7;1367;2022-09-30
1924;4;1368;2018-12-06
1925;13;1369;2019-03-03
1926;3;1370;2023-02-08
1927;10;1371;2022-10-07
1928;10;1372;2014-08-31
1929;8;1373;2018-04-18
1930;12;1374;2018-08-24
1931;2;1374;2017-11-25
1932;13;1375;2020-10-14
1933;7;1376;2011-09-09
1934;8;1377;2022-02-14
1935;10;1378;2011-11-03
1936;9;1378;2019-10-19
1937;5;1379;2020-12-05
1938;5;1380;2012-03-16
1939;12;1380;2019-11-12
1940;2;1380;2020-04-12
1941;10;1381;2022-12-06
1942;6;1381;2013-12-15
1943;7;1382;2012-01-13
1944;4;1383;2018-10-10
1945;1;1384;2013-08-09
1946;4;1385;2014-12-01
1947;7;1386;2011-09-06
1948;9;1387;2021-02-20
1949;13;1388;2022-08-18
1950;1;1388;2023-10-16
1951;13;1389;2015-10-07
1952;6;1390;2015-01-11
1953;7;1391;2011-06-03
1954;2;1391;2013-04-04
1955;5;1391;2023-12-10
1956;2;1392;2012-12-21
1957;5;1393;2020-02-01
1958;6;1394;2014-12-17
1959;7;1395;2022-08-30
1960;3;1396;2010-04-08
1961;9;1397;2023-05-17
1962;9;1398;2016-07-31
1963;2;1399;2015-03-09
1964;14;1400;2016-02-04
1965;14;1401;2020-10-14
1966;8;1401;2020-12-30
1967;14;1402;2013-05-22
1968;11;1403;2020-09-08
1969;4;1404;2013-11-19
1970;3;1405;2014-02-02
1971;13;1406;2013-02-02
1972;7;1407;2019-12-26
1973;7;1408;2017-05-15
1974;13;1409;2013-11-09
1975;10;1410;2017-02-25
1976;9;1411;2023-03-19
1977;6;1411;2012-04-04
1978;2;1412;2017-03-28
1979;1;1413;2022-10-19
1980;11;1414;2021-02-05
1981;6;1415;2022-11-06
1982;5;1415;2022-09-10
1983;10;1415;2010-09-06
1984;9;1416;2023-10-21
1985;3;1417;2010-08-20
1986;14;1418;2011-01-14
1987;2;1419;2013-06-05
1988;12;1420;2015-06-28
1989;11;1421;2014-06-03
1990;14;1421;2012-07-17
1991;13;1422;2022-12-11
1992;4;1423;2023-02-14
1993;7;1423;2011-09-11
1994;7;1424;2023-02-09
1995;4;1424;2022-08-05
1996;2;1424;2015-01-06
1997;10;1425;2014-01-02
1998;2;1425;2014-01-13
1999;3;1426;2020-04-12
2000;10;1427;2013-09-25
2001;6;1428;2012-06-22
2002;13;1429;2010-04-01
2003;10;1430;2017-08-21
2004;5;1431;2018-08-28
2005;2;1432;2018-02-17
2006;6;1433;2011-01-11
2007;6;1433;2022-11-09
2008;6;1433;2013-11-18
2009;12;1434;2018-03-08
2010;12;1434;2015-05-16
2011;6;1435;2017-09-17
2012;4;1436;2021-02-04
2013;4;1436;2021-06-08
2014;13;1437;2014-09-19
2015;2;1438;2014-02-19
2016;3;1439;2023-02-18
