PK_ID_meduodnosa;POPULACIJE_ID_populacije1;POPULACIJE_ID_populacije2;INTERAKCIJE_ID_interakcije
1357;34070;28329;1
1358;14786;42044;1
1359;15793;2949;1
1360;7002;21356;3
1361;13858;14400;1
1362;26610;25888;4
1363;41523;23844;1
1364;11462;20347;5
1365;32860;39608;4
1366;17700;2293;2
1367;26705;36572;1
1368;6272;26590;3
1369;11729;44840;5
1370;43741;20397;1
1371;43752;25213;3
1372;41517;45620;3
1373;120;49369;4
1374;368;47754;4
1375;33167;24934;5
1376;2682;14898;4
1377;9125;34318;3
1378;32104;10278;3
1379;31603;13213;5
1380;20991;4347;5
1381;38354;20762;4
1382;26991;21868;3
1383;22976;19456;6
1384;3993;8032;1
1385;1404;40492;3
1386;29132;24284;4
1387;11032;38094;5
1388;44103;3704;4
1389;18955;42671;3
1390;47593;17040;2
1391;19930;35997;2
1392;44261;49710;5
1393;43453;18331;6
1394;35137;22668;2
1395;38151;32524;6
1396;6359;16812;1
1397;39622;2944;3
1398;10148;33674;5
1399;15631;24704;4
1400;22717;35001;4
1401;36670;11367;4
1402;13735;28928;3
1403;3935;42429;4
1404;34816;35125;4
1405;18084;34820;4
1406;8313;43517;4
1407;1968;22302;5
1408;367;26125;2
1409;25155;18803;5
1410;46014;13204;4
1411;29564;34566;2
1412;31884;26595;4
1413;34721;7450;2
1414;1132;42593;6
1415;17454;44387;2
1416;20035;8166;4
1417;7837;33183;6
1418;22121;4557;6
1419;23692;14874;4
1420;45089;49209;1
1421;43098;19688;1
1422;21947;7091;6
1423;45333;30229;3
1424;43901;1101;3
1425;1208;44144;3
1426;43561;35958;2
1427;38347;23170;2
1428;16142;44900;6
1429;20512;37323;3
1430;35113;41610;1
1431;39872;2796;2
1432;25231;44323;2
1433;46744;17595;6
1434;2877;10324;1
1435;15648;43465;5
1436;26939;40234;5
1437;11801;3915;3
1438;27638;38676;6
1439;41576;48691;3
1440;23212;28577;4
1441;5825;83;1
1442;33864;34427;6
1443;22225;32250;3
1444;20547;1182;5
1445;33705;18715;5
1446;12630;30719;1
1447;36461;10238;4
1448;34615;32897;1
1449;14034;9320;4
1450;31844;44655;2
1451;32031;44435;4
1452;24780;34345;1
1453;18783;19853;4
1454;42914;29823;2
1455;45395;35591;5
1456;19687;30120;3
1457;18215;11606;2
1458;44036;41843;2
1459;37858;40363;4
1460;25645;30001;5
1461;39111;23230;4
1462;41912;4575;1
1463;25944;27558;4
1464;19127;9302;2
1465;24473;20679;3
1466;20670;27281;5
1467;30240;43135;3
1468;45593;21750;3
1469;32722;33419;4
1470;28577;18649;2
1471;48093;38748;4
1472;21126;36733;3
1473;42989;9157;3
1474;5727;44761;5
1475;36114;4239;5
1476;47866;9844;2
1477;45394;45524;2
1478;8619;33287;6
1479;4022;25266;3
1480;19184;13237;4
1481;29397;9481;6
1482;28734;37534;5
1483;33485;21625;1
1484;31141;22076;2
1485;27580;2006;3
1486;1513;48903;4
1487;49982;35431;3
1488;45635;4769;6
1489;30169;3107;3
1490;3546;45683;1
1491;14994;34255;4
1492;24826;32731;1
1493;21473;7601;3
1494;45876;16281;5
1495;33638;37640;1
1496;10310;14392;6
1497;26710;46553;4
1498;804;16198;6
1499;30222;25351;1
1500;21651;47608;3
1501;31725;24459;5
1502;44480;3209;5
1503;27041;44301;5
1504;2693;43216;3
1505;30382;46443;3
1506;43414;21436;6
1507;20179;34340;3
1508;9414;46805;4
1509;26879;11534;3
1510;39529;48654;2
1511;42325;45261;5
1512;8444;14962;6
1513;6092;46202;4
1514;19217;29228;4
1515;8594;29363;3
1516;39731;10196;5
1517;20683;21561;4
1518;29449;12855;2
1519;34394;22355;2
1520;42828;12489;3
1521;19971;29183;6
1522;7763;34331;6
1523;41000;41408;1
1524;32497;14069;3
1525;47397;22883;3
1526;31914;25571;5
1527;33467;13303;4
1528;30417;2128;3
1529;24577;44469;4
1530;19975;18059;6
1531;40788;40133;4
1532;21520;21054;2
1533;46052;24550;6
1534;32541;26218;3
1535;1877;49347;5
1536;4447;5833;3
1537;23773;2347;3
1538;5721;11123;6
1539;7146;8856;4
1540;4857;36097;6
1541;5455;21038;5
1542;24790;21866;2
1543;22748;31345;3
1544;15933;36922;6
1545;623;14142;2
1546;7951;578;5
1547;11801;30831;5
1548;19357;38151;6
1549;43188;7138;2
1550;41498;41815;4
1551;7201;17580;4
1552;34993;36708;3
1553;35596;2951;1
1554;5012;8936;2
1555;31336;28182;4
1556;8691;8213;3
1557;9032;176;4
1558;43259;43362;4
1559;16675;34661;5
1560;40170;19319;2
1561;28831;45105;2
1562;927;15286;4
1563;38273;11361;2
1564;11363;39376;6
1565;43396;29622;6
1566;32362;49193;4
1567;24551;18628;1
1568;25638;27341;2
1569;32682;49335;3
1570;7630;18652;2
1571;20456;15959;2
1572;35412;29289;3
1573;23141;32157;2
1574;38786;38163;6
1575;16401;28756;6
1576;27959;23808;1
1577;29279;37114;2
1578;23253;2416;5
1579;37585;10673;4
1580;45394;49994;3
1581;28555;22589;2
1582;35491;17002;6
1583;27824;29001;5
1584;10859;19731;6
1585;37612;20854;5
1586;6572;31290;6
1587;46488;26459;1
1588;8269;7298;5
1589;4014;49108;6
1590;46963;35234;4
1591;32739;10348;3
1592;45403;19534;5
1593;10431;17641;2
1594;32744;35577;4
1595;33708;14407;2
1596;38724;48221;3
1597;22635;8147;1
1598;14302;1234;4
1599;15394;34243;3
1600;1196;38148;3
1601;21665;41585;1
1602;28762;23973;3
1603;9539;23045;6
1604;10487;10588;3
1605;535;7198;1
1606;21070;23341;6
1607;26897;35030;2
1608;24878;32226;3
1609;44286;18716;5
1610;26753;38487;2
1611;2967;8805;2
1612;5777;40389;5
1613;5591;4480;4
1614;4382;45952;5
1615;26402;38601;3
1616;35534;24262;4
1617;37060;41298;2
1618;2668;34447;6
1619;13475;2674;3
1620;32900;32275;1
1621;18020;23267;4
1622;28117;7638;1
1623;44382;5368;1
1624;47831;47816;5
1625;37895;14580;6
1626;43653;20609;5
1627;29313;16263;6
1628;16052;30783;3
1629;2753;31990;4
1630;30235;29325;5
1631;1990;44874;4
1632;21996;8329;6
1633;13575;3585;4
1634;749;23181;3
1635;36177;32415;4
1636;5394;12363;1
1637;15707;49479;2
1638;42185;40463;2
1639;27059;14956;3
1640;31524;29644;2
1641;15668;36205;6
1642;31699;39609;2
1643;45561;29804;2
1644;39933;39532;6
1645;22754;12822;2
1646;44706;14449;4
1647;8236;2550;1
1648;26977;47440;5
1649;6969;3295;2
1650;6570;4835;4
1651;32247;27016;3
1652;18513;41473;5
1653;3904;14735;1
1654;20115;30624;4
1655;11296;1286;4
1656;25793;25414;6
1657;33601;43650;5
1658;13543;37724;5
1659;14795;24796;3
1660;45459;7569;2
1661;25078;40480;5
1662;45133;32415;2
1663;42055;19235;4
1664;9201;19469;6
1665;21550;39548;3
1666;13738;33781;5
1667;6139;37712;1
1668;48277;25460;4
1669;32107;406;2
1670;17540;28394;4
1671;3928;11075;4
1672;16363;32370;4
1673;31927;42338;5
1674;22881;42343;5
1675;28535;44766;5
1676;47956;34769;6
1677;31700;46214;1
1678;38112;3768;5
1679;6056;15215;1
1680;45174;31514;6
1681;17690;17011;5
1682;16259;1886;5
1683;35916;36557;1
1684;39001;21443;6
1685;45336;9712;4
1686;49730;21460;5
1687;4424;9228;2
1688;1285;23881;2
1689;9774;41548;3
1690;48315;32893;4
1691;21321;8920;4
1692;13925;28754;5
1693;45106;18929;2
1694;14418;36698;6
1695;48606;3311;5
1696;46867;36541;6
1697;43226;15767;1
1698;38117;32604;3
1699;22596;28376;4
1700;31724;13408;5
1701;24627;148;6
1702;48084;42916;4
1703;32387;30811;2
1704;2555;45753;6
1705;24933;37181;4
1706;49091;11995;3
1707;26504;42034;6
1708;44032;32422;5
1709;44427;4459;5
1710;22489;31756;4
1711;35164;44215;4
1712;24194;7732;3
1713;21793;8451;5
1714;10252;35834;3
1715;15027;18228;2
1716;10055;48211;2
1717;20682;48028;4
1718;29449;38676;2
1719;17479;19559;4
1720;28531;20649;4
1721;22271;16052;4
1722;20965;30016;2
1723;22581;511;3
1724;44159;17335;2
1725;48388;3193;1
1726;1274;27664;3
1727;11186;10876;6
1728;48847;45234;5
1729;29739;46202;2
1730;39276;3455;5
1731;49433;1877;3
1732;20282;4418;3
1733;41749;23268;2
1734;28693;11604;1
1735;21377;37141;4
1736;32194;18503;4
1737;9700;9510;5
1738;36592;14108;5
1739;30213;30943;4
1740;44147;17782;5
1741;3991;22486;1
1742;48078;39265;4
1743;3655;27126;3
1744;3308;29432;4
1745;45488;49188;5
1746;48424;5782;6
1747;32700;627;2
1748;26717;47151;2
1749;17249;2049;3
1750;48153;4909;3
1751;48566;2025;4
1752;23105;5874;4
1753;22659;39537;5
1754;12583;47617;3
1755;40041;18350;1
1756;22336;37642;2
1757;15034;25615;3
1758;40604;22255;2
1759;6857;18664;2
1760;11515;41098;3
1761;25366;6963;4
1762;4110;13224;1
1763;26271;29343;5
1764;45019;22162;2
1765;45561;46883;4
1766;11720;13759;6
1767;37521;28639;1
1768;9882;26908;1
1769;31680;48478;4
1770;21031;14140;3
1771;1204;29434;2
1772;21628;40357;2
1773;30159;16727;2
1774;48756;821;1
1775;3203;241;5
1776;47589;34750;3
1777;25422;24177;2
1778;9516;36566;4
1779;14207;22892;5
1780;38606;2467;2
1781;8409;23312;5
1782;44676;32876;3
1783;31454;16822;2
1784;4974;24807;5
1785;43992;37341;4
1786;19125;29643;3
1787;44990;17918;6
1788;27494;18404;1
1789;9360;37229;5
1790;37416;10452;2
1791;32997;15920;5
1792;32931;24616;2
1793;27802;26580;4
1794;3332;29811;3
1795;19271;2309;6
1796;19830;26969;6
1797;28225;8438;2
1798;11230;1499;1
1799;7476;16078;4
1800;9929;9968;1
1801;44407;41837;3
1802;41439;2254;5
1803;44633;21940;2
1804;46922;36669;3
1805;28766;15213;5
1806;40705;49450;6
1807;21871;11378;2
1808;24317;30882;4
1809;28642;25537;2
1810;4165;16219;1
1811;12079;18795;5
1812;25842;33250;3
1813;27790;21340;4
1814;34460;29368;6
1815;16592;38410;2
1816;39966;36468;3
1817;3980;35698;6
1818;42375;39934;1
1819;21628;29259;3
1820;7125;6370;2
1821;48520;46118;6
1822;46909;889;4
1823;23695;15639;6
1824;45987;11205;3
1825;4148;34379;6
1826;44609;19923;1
1827;39630;19693;2
1828;13677;33428;3
1829;5568;24487;1
1830;14566;45116;4
1831;16521;15005;3
1832;36425;49361;1
1833;46684;35296;3
1834;27254;32109;4
1835;31106;16346;6
1836;38968;38390;2
1837;13365;15293;6
1838;48044;46305;1
1839;5315;47104;2
1840;7150;45665;6
1841;5384;20722;5
1842;41170;7461;6
1843;45744;14189;4
1844;44482;8662;3
1845;6361;4421;3
1846;40315;48062;5
1847;22675;41135;3
1848;30196;36713;6
1849;18520;3341;1
1850;24711;47376;3
1851;117;16246;2
1852;19685;19742;3
1853;28928;8301;4
1854;3165;26833;2
1855;29421;37210;5
1856;33693;30935;6
1857;6821;42114;1
1858;33204;30537;1
1859;49049;47504;1
1860;12026;23310;6
1861;10395;8160;2
1862;27509;26988;1
1863;45428;17304;2
1864;33732;32802;4
1865;44842;18473;1
1866;39294;14960;5
1867;17940;25201;6
1868;110;38792;1
1869;45362;4027;3
1870;48943;47350;1
1871;31252;31824;6
1872;33218;20470;3
1873;26694;38296;3
1874;32203;10214;1
1875;9291;46723;3
1876;10606;21667;1
1877;27992;37598;1
1878;26221;39302;6
1879;29320;13906;4
1880;4225;14972;1
1881;29332;20979;3
1882;27903;25453;6
1883;2577;2820;3
1884;10844;18392;4
1885;10750;28977;6
1886;26978;30338;3
1887;27235;11230;2
1888;20682;14540;4
1889;43465;7266;5
1890;48156;36810;5
1891;15152;43892;6
1892;17103;18443;2
1893;19149;8784;3
1894;898;32501;3
1895;22201;6336;6
1896;7986;15597;4
1897;11350;12195;4
1898;28056;33492;3
1899;7930;49066;2
1900;28698;34774;4
1901;6057;16002;3
1902;25071;35694;1
1903;35437;30929;6
1904;2015;24213;4
1905;48102;12115;2
1906;21265;49942;2
1907;33848;27117;5
1908;9396;27117;5
1909;43818;3589;3
1910;12925;1813;3
1911;25832;28567;4
1912;39424;46954;4
1913;25894;20641;6
1914;42404;38894;6
1915;953;27595;1
1916;28843;2084;6
1917;43007;35939;6
1918;42647;19072;2
1919;12506;22063;4
1920;19370;16014;6
1921;37246;27923;3
1922;49952;49372;1
1923;13454;31677;5
1924;42778;24054;4
1925;23297;13463;1
1926;37637;28654;2
1927;2312;6551;3
1928;32578;9288;1
1929;2472;3001;4
1930;27137;20353;5
1931;14550;510;4
1932;7904;6797;4
1933;11600;23865;3
1934;44704;7635;2
1935;12708;18931;6
1936;36729;48044;4
1937;22055;32944;3
1938;1442;14347;5
1939;3373;45155;4
1940;31102;877;4
1941;10012;19409;4
1942;36487;8657;2
1943;10997;35042;5
1944;38791;404;1
1945;36900;6190;2
1946;33359;37073;4
1947;12204;22551;6
1948;3328;24169;6
1949;49310;34946;3
1950;33795;36781;6
1951;47928;9828;1
1952;6492;31168;3
1953;5649;8101;4
1954;15244;44093;2
1955;11393;43810;4
1956;10884;18238;4
1957;3500;47461;2
1958;48127;9818;3
1959;34384;37955;1
1960;28910;10783;6
1961;38040;10714;3
1962;42843;29082;1
1963;23609;23430;3
1964;26374;46455;1
1965;15614;27885;1
1966;48291;47927;4
1967;34610;41264;2
1968;10661;13217;2
1969;42744;11557;4
1970;24433;40271;6
1971;2987;22098;6
1972;33586;47403;2
1973;10436;25168;1
1974;6854;34964;2
1975;12448;10478;3
1976;1266;7;3
1977;36672;36917;3
1978;23601;42796;3
1979;37047;22785;3
1980;23789;39517;5
1981;13479;4457;6
1982;17199;22702;2
1983;6593;14553;3
1984;21170;36213;1
1985;39407;7272;2
1986;8146;26210;3
1987;20413;8282;1
1988;22693;20596;1
1989;11231;12718;2
1990;17208;46917;1
1991;41513;1534;5
1992;19736;3085;4
1993;18709;7708;4
1994;7653;37250;2
1995;13584;48107;2
1996;27546;23859;1
1997;2129;19201;4
1998;7985;33555;1
1999;49663;11448;1
2000;1057;21913;4
2001;38293;10248;3
2002;28531;22434;4
2003;15014;35567;1
2004;16183;18567;1
2005;28786;38192;6
2006;32457;3299;1
2007;10318;22038;6
2008;39799;7239;3
2009;18297;37323;3
2010;14684;42363;6
2011;12478;49524;6
2012;36033;9502;2
2013;10602;4094;3
2014;30075;3608;2
2015;19777;18262;2
2016;16090;44813;6
2017;17530;10172;1
2018;46960;37958;6
2019;36472;1665;1
2020;2637;47299;4
2021;7116;13529;6
2022;9121;34715;5
2023;17678;49911;4
2024;11863;24219;6
2025;29947;37648;4
2026;6949;41243;4
2027;2859;22401;3
2028;7408;37227;2
2029;31587;19008;6
2030;4926;26361;1
2031;13433;20661;3
2032;10208;41382;1
2033;4003;37789;1
2034;35950;41027;5
2035;20042;31282;6
2036;16931;43220;6
2037;38845;11712;5
2038;33076;25733;5
2039;12482;1097;2
2040;35228;505;6
2041;10782;42860;1
2042;28707;21860;2
2043;4387;44563;5
2044;15464;24547;3
2045;56;28278;2
2046;39133;3897;3
2047;45640;43412;4
2048;49283;27856;6
2049;43165;2966;2
2050;44948;4415;1
2051;32506;18344;6
2052;33805;20485;5
2053;250;35229;2
2054;39450;17213;1
2055;13738;22799;4
2056;21340;27526;3
2057;31087;4170;2
2058;6898;9635;4
2059;1617;24732;2
2060;25906;43042;6
2061;2400;19509;1
2062;42946;35449;3
2063;21967;2797;2
2064;24;10346;2
2065;2432;39170;1
2066;15947;15083;1
2067;35485;21207;2
2068;14308;49608;1
2069;48335;5221;3
2070;35286;31107;4
2071;419;30137;1
2072;45851;48450;4
2073;27850;39465;3
2074;47862;5354;3
2075;6700;44631;1
2076;34548;23569;2
2077;10516;12314;2
2078;20720;21706;5
2079;20085;17846;6
2080;25484;20243;4
2081;28762;24341;3
2082;44831;18637;3
2083;26419;49073;6
2084;22907;48716;4
2085;32747;21998;2
2086;36381;28535;5
2087;23694;17984;5
2088;48148;3017;2
2089;32972;49543;1
2090;17375;1059;2
2091;25586;33292;6
2092;33144;11716;1
2093;26651;35012;2
2094;17650;5043;3
2095;38201;19787;6
2096;11557;47223;3
2097;6077;49733;5
2098;39409;12521;5
2099;37108;21180;4
2100;795;31600;1
2101;13380;42860;1
2102;4839;21402;5
2103;40622;37838;6
2104;1874;32299;6
2105;28088;12970;1
2106;26374;14903;4
2107;44809;21810;3
2108;21063;12423;5
2109;14041;32284;1
2110;42388;15284;6
2111;17578;41231;4
2112;19602;37276;1
2113;18185;31854;2
2114;9900;7702;3
2115;20441;36822;1
2116;43146;48453;6
2117;6933;22331;2
2118;15552;11051;4
2119;5133;42422;2
2120;42146;29372;6
2121;22495;42772;3
2122;39034;39230;1
2123;35389;2018;1
2124;9778;33816;1
2125;48012;2934;2
2126;23693;19376;6
2127;31054;30967;2
2128;43251;31210;3
2129;24987;27738;4
2130;9975;5721;6
2131;27896;34911;2
2132;13870;2241;4
2133;283;45371;2
2134;45390;24851;5
2135;33541;5068;4
2136;21112;23204;5
2137;4726;21625;5
2138;21886;8608;3
2139;14977;12829;6
2140;26797;886;6
2141;5607;8071;5
2142;41142;10220;2
2143;38280;27221;3
2144;10808;14093;5
2145;26108;20732;3
2146;38305;33653;3
2147;21923;13172;2
2148;15350;3847;4
2149;27064;1659;5
2150;12658;38055;5
2151;18067;698;4
2152;15646;32643;5
2153;2325;25774;1
2154;46744;30331;6
2155;41805;18964;1
2156;45009;325;2
2157;2069;24794;4
2158;34155;41740;6
2159;33900;17579;2
2160;24349;27502;5
2161;43508;604;6
2162;14787;39877;3
2163;8016;48895;2
2164;1293;16647;2
2165;14225;46185;6
2166;9995;43230;2
2167;25086;39055;3
2168;25718;34156;3
2169;42769;22303;3
2170;5745;26936;5
2171;2030;44807;5
2172;45725;11993;2
2173;20582;28694;3
2174;25069;38794;1
2175;15053;47090;3
2176;153;6310;1
2177;35853;31654;2
2178;40874;20610;6
2179;8407;45913;4
2180;29957;1792;1
2181;37922;32522;6
2182;23455;17913;4
2183;42284;22149;6
2184;48756;35145;2
2185;9559;3246;5
2186;47995;15296;2
2187;42309;8203;3
2188;15170;45776;4
2189;20575;32018;2
2190;3393;48635;3
2191;31002;35263;4
2192;38729;45528;1
2193;14663;10764;1
2194;40539;41309;2
2195;48194;9216;6
2196;9997;17864;1
2197;49770;23353;3
2198;32670;47263;4
2199;19926;13622;3
2200;21498;49147;2
2201;30219;689;5
2202;31853;8857;3
2203;41718;19820;3
2204;14443;23515;6
2205;36958;26375;4
2206;26764;15450;1
2207;12801;25496;5
2208;48346;49888;4
2209;20261;23817;4
2210;18962;8505;4
2211;35582;14787;1
2212;25258;45831;3
2213;28200;49239;1
2214;14802;40675;1
2215;13451;38369;2
2216;25543;8158;6
2217;12865;1231;6
2218;9971;490;5
2219;46204;7535;6
2220;16666;7860;2
2221;10464;16042;6
2222;33166;16176;2
2223;7137;37769;1
2224;28492;15652;2
2225;46841;13651;6
2226;949;45486;1
2227;22391;4694;4
2228;297;47844;3
2229;27103;10231;5
2230;38902;47227;4
2231;48333;20201;6
2232;18012;40171;1
2233;13654;20962;3
2234;18218;38118;2
2235;40835;31773;3
2236;34035;46863;6
2237;24516;26572;6
2238;22402;28720;4
2239;9837;45101;3
2240;17290;6326;4
2241;32135;23356;4
2242;39816;37418;1
2243;6727;47790;3
2244;22527;28806;1
2245;14607;30884;4
2246;10708;43791;5
2247;4921;20508;1
2248;11112;32470;4
2249;6021;300;4
2250;18045;45255;2
2251;13681;28155;4
2252;41457;30390;2
2253;40195;7492;1
2254;9680;43664;5
2255;44713;9477;6
2256;12017;33845;2
2257;7977;23151;2
2258;27861;33264;3
2259;37725;28456;4
2260;38298;18358;3
2261;39084;9289;4
2262;16261;20137;3
2263;40124;15168;6
2264;43099;23773;2
2265;18469;39231;1
2266;39054;45886;4
2267;18964;15089;1
2268;7315;34932;2
2269;2321;38142;6
2270;25937;25160;2
2271;47650;4227;6
2272;12484;48384;1
2273;12832;41400;6
2274;41922;43698;6
2275;21466;12586;4
2276;12410;42178;2
2277;47622;30510;4
2278;18724;33016;1
2279;4543;13207;5
2280;37915;12785;4
2281;40696;9415;1
2282;33773;27087;2
2283;25465;37319;3
2284;45694;12471;4
2285;11383;43056;2
2286;44736;31268;2
2287;8407;19720;6
2288;27488;17038;4
2289;21696;15167;5
2290;12002;11316;5
2291;23944;1471;5
2292;14378;6749;2
2293;27239;44732;4
2294;39909;48597;4
2295;33447;9373;3
2296;17803;28483;1
2297;27179;17305;1
2298;31153;36969;2
2299;48589;1243;4
2300;49385;14093;2
2301;37042;48671;2
2302;10432;28082;3
2303;33998;8848;2
2304;12225;3044;6
2305;35128;1863;4
2306;38988;24957;5
2307;31853;6946;1
2308;12153;19842;1
2309;38120;7039;1
2310;34331;29827;4
2311;5087;15123;3
2312;35699;19873;4
2313;13082;37046;3
2314;37283;13181;1
2315;23191;22850;5
2316;48986;42817;2
2317;21398;17687;1
2318;18504;24148;3
2319;12710;4907;3
2320;16016;11688;6
2321;34158;1903;3
2322;6013;49191;3
2323;37952;21535;3
2324;8962;5123;2
2325;30710;11886;4
2326;18552;24333;5
2327;28083;23944;3
2328;27293;4911;6
2329;27715;36930;4
2330;13861;38576;2
2331;20173;11048;6
2332;28135;17737;6
2333;18448;2016;4
2334;19520;46966;5
2335;49591;23036;4
2336;38828;4478;6
2337;7662;39837;2
2338;44606;38925;4
2339;47617;43453;1
2340;32173;3411;1
2341;18836;28433;6
2342;23812;69;1
2343;18200;26797;1
2344;43839;17286;3
2345;15672;12212;1
2346;18676;17834;3
2347;33896;35210;2
2348;7651;20058;5
2349;42035;13475;5
2350;26372;3478;1
2351;34028;21161;3
2352;17404;46493;6
2353;28112;23779;1
2354;4436;9966;5
2355;42161;6587;2
2356;39663;11432;5
2357;21520;20524;5
2358;31356;22310;3
2359;40295;40794;6
2360;28606;4109;4
2361;12698;20691;6
2362;38621;6380;2
2363;44258;29816;3
2364;19570;25289;6
2365;13256;350;2
2366;44822;35357;1
2367;11927;16031;1
2368;26575;47171;1
2369;41893;21916;2
2370;35582;9338;3
2371;3929;46538;5
2372;26013;23029;5
2373;12657;37014;1
2374;43111;31564;4
2375;21240;35610;4
2376;5329;24941;3
2377;22769;21277;3
2378;15362;14575;3
2379;24730;14807;5
2380;47417;34353;5
2381;41257;12632;3
2382;13673;45043;5
2383;1348;27845;5
2384;19988;22366;6
2385;18332;49863;2
2386;7377;39543;2
2387;21082;23285;2
2388;43133;31948;6
2389;9403;5521;4
2390;40757;37330;6
2391;2268;20912;5
2392;22657;37548;3
2393;19306;27745;3
2394;34295;38462;5
2395;28254;7631;6
2396;17695;47277;3
2397;2440;2089;3
2398;22675;7795;6
2399;41809;20376;6
2400;15179;3818;4
2401;7924;47007;1
2402;12633;6380;3
2403;35691;19780;4
2404;18512;1958;2
2405;47819;39831;3
2406;47617;3812;2
2407;6698;40856;5
2408;5828;45631;2
2409;30494;1735;6
2410;5351;28110;6
2411;35375;28253;3
2412;39763;41482;6
2413;28777;42819;3
2414;47383;48795;4
2415;18379;42098;1
2416;15912;26159;4
2417;25341;27184;5
2418;5338;27669;2
2419;17598;11818;6
2420;15268;26354;6
2421;9042;33340;6
2422;43826;45446;3
2423;9988;10080;1
2424;6724;48753;2
2425;6403;16271;5
2426;24131;15483;5
2427;49363;9602;5
2428;8310;11873;6
2429;1011;6584;4
2430;32061;42453;5
2431;42260;34110;2
2432;48963;38306;1
2433;43476;22757;6
2434;15619;24837;3
2435;5716;9282;6
2436;29975;29671;3
2437;29930;870;3
2438;32741;40231;2
2439;23050;502;2
2440;16901;25181;6
2441;31991;46833;2
2442;35659;23178;4
2443;49415;6772;1
2444;1099;2337;6
2445;35422;17783;6
2446;24568;35805;1
2447;2099;32579;1
2448;9217;28638;1
2449;34066;15863;4
2450;45009;11663;1
2451;4605;29066;6
2452;37255;23391;5
2453;4336;4048;6
2454;38220;10999;6
2455;45534;12515;3
2456;12021;29573;6
2457;8009;8825;2
2458;44888;3269;4
2459;27607;36786;4
2460;1375;44196;1
2461;35447;537;3
2462;32871;40578;6
2463;40552;27500;5
2464;20559;5109;6
2465;8098;49287;3
2466;27792;26331;5
2467;6871;6942;4
2468;48781;11448;2
2469;36668;16841;4
2470;40272;17101;3
2471;19419;35772;6
2472;14591;46000;5
2473;17777;46044;1
2474;37068;33914;6
2475;27115;10469;2
2476;26525;1320;2
2477;35289;36238;5
2478;42853;13219;2
2479;15107;3038;2
