ID_populacije;TAKSONOMIJE_C_ID_taksonomije;TAKSONOMIJA_SELF_ID_taksonomije_self;STANISTA_ID_stanista
1260;1851;1851;2528
1261;2802;2802;2058
1262;3134;3134;1380
1263;1928;1928;826
1264;1876;1876;4759
1265;1670;1670;1072
1266;4846;4846;3413
1267;2362;2362;1922
1268;5240;5240;3687
1269;2842;2842;4524
1270;2161;2161;1796
1271;3310;3310;61
1272;5669;5669;1994
1273;2068;2068;2156
1274;4298;4298;1332
1275;3315;3315;4021
1276;5642;5642;108
1277;2966;2966;2529
1278;4429;4429;1777
1279;2874;2874;1481
1280;5486;5486;3629
1281;3432;3432;1257
1282;4253;4253;3415
1283;3888;3888;3305
1284;5793;5793;3217
1285;4658;4658;4354
1286;1547;1547;2734
1287;5804;5804;334
1288;1525;1525;407
1289;4219;4219;4557
1290;5984;5984;2865
1291;3031;3031;4461
1292;2216;2216;2684
1293;5111;5111;3052
1294;1703;1703;759
1295;3840;3840;2209
1296;3077;3077;4453
1297;3996;3996;3720
1298;5695;5695;873
1299;5854;5854;405
1300;5207;5207;3720
1301;3510;3510;874
1302;3578;3578;4346
1303;5524;5524;938
1304;4115;4115;936
1305;3684;3684;2221
1306;4771;4771;3329
1307;2027;2027;4888
1308;6133;6133;2795
1309;3336;3336;906
1310;4988;4988;764
1311;1559;1559;31
1312;4599;4599;2978
1313;4667;4667;1160
1314;4508;4508;3203
1315;4775;4775;4394
1316;5800;5800;2966
1317;3647;3647;2570
1318;3992;3992;1925
1319;4536;4536;1801
1320;5344;5344;4066
1321;4754;4754;3552
1322;4221;4221;4952
1323;4153;4153;4912
1324;1641;1641;1382
1325;3140;3140;2258
1326;3574;3574;1088
1327;3176;3176;4597
1328;2105;2105;3506
1329;2750;2750;1512
1330;4390;4390;3515
1331;3474;3474;4181
1332;3805;3805;883
1333;5581;5581;3212
1334;2060;2060;2557
1335;4421;4421;1313
1336;5762;5762;4234
1337;3182;3182;3309
1338;3053;3053;2746
1339;5671;5671;490
1340;4332;4332;1693
1341;2912;2912;711
1342;4223;4223;673
1343;2903;2903;633
1344;2881;2881;2831
1345;4798;4798;932
1346;2163;2163;3640
1347;1307;1307;1343
1348;5242;5242;4152
1349;3639;3639;3890
1350;2805;2805;2434
1351;3780;3780;3738
1352;6000;6000;1569
1353;4918;4918;1400
1354;2707;2707;1857
1355;2171;2171;3954
1356;4383;4383;624
1357;6266;6266;3337
1358;5835;5835;1315
1359;2661;2661;2837
1360;5546;5546;4476
1361;4062;4062;4282
1362;3507;3507;1615
1363;2252;2252;1766
1364;3841;3841;4060
1365;3761;3761;124
1366;5591;5591;3666
1367;3786;3786;3662
1368;3511;3511;227
1369;4967;4967;1600
1370;6265;6265;3905
1371;2508;2508;4708
1372;4707;4707;855
1373;5258;5258;2845
1374;4604;4604;2798
1375;4866;4866;3974
1376;6099;6099;4684
1377;1723;1723;3153
1378;2289;2289;4152
1379;3257;3257;2369
1380;3418;3418;1224
1381;3961;3961;1019
1382;1975;1975;4146
1383;1575;1575;4894
1384;3858;3858;2136
1385;4002;4002;2566
1386;1906;1906;4793
1387;2300;2300;2371
1388;2123;2123;3024
1389;2327;2327;4210
1390;4806;4806;1941
1391;3817;3817;4483
1392;3325;3325;50
1393;1814;1814;3490
1394;1981;1981;3699
1395;1660;1660;3119
1396;3331;3331;4972
1397;2228;2228;2493
1398;3774;3774;2666
1399;3007;3007;2011
1400;5300;5300;2864
1401;2736;2736;165
1402;2057;2057;2945
1403;4390;4390;784
1404;3529;3529;3567
1405;2162;2162;3110
1406;3715;3715;628
1407;4140;4140;3884
1408;3134;3134;1539
1409;5160;5160;3486
1410;5509;5509;2213
1411;1327;1327;727
1412;2919;2919;2189
1413;1855;1855;4026
1414;5419;5419;564
1415;1395;1395;48
1416;5257;5257;912
1417;5968;5968;3067
1418;5215;5215;837
1419;3718;3718;2825
1420;2100;2100;2553
1421;6042;6042;2937
1422;2076;2076;2292
1423;6039;6039;2943
1424;3945;3945;4360
1425;2819;2819;4446
1426;5252;5252;1743
1427;4410;4410;4498
1428;1565;1565;3826
1429;2700;2700;4873
1430;4496;4496;3493
1431;1906;1906;4240
1432;1674;1674;4384
1433;3375;3375;1977
1434;5531;5531;4249
1435;1829;1829;3135
1436;5698;5698;2548
1437;5605;5605;1147
1438;5105;5105;1392
1439;2868;2868;191
1440;6138;6138;4950
1441;1525;1525;3733
1442;1411;1411;2554
1443;4423;4423;2257
1444;3322;3322;2789
1445;1294;1294;1935
1446;1447;1447;57
1447;4361;4361;22
1448;3411;3411;2930
1449;2286;2286;4999
1450;1657;1657;4192
1451;1953;1953;4205
1452;5195;5195;1891
1453;2996;2996;433
1454;1501;1501;1453
1455;5306;5306;3094
1456;3227;3227;1137
1457;5011;5011;1502
1458;2630;2630;1694
1459;5333;5333;1819
1460;4763;4763;2655
1461;1753;1753;2145
1462;2968;2968;1198
1463;4428;4428;368
1464;3987;3987;4794
1465;1661;1661;2133
1466;5071;5071;1916
1467;4189;4189;1728
1468;3949;3949;1154
1469;2613;2613;3427
1470;4266;4266;2132
1471;6098;6098;1688
1472;1697;1697;2818
1473;2981;2981;4615
1474;5103;5103;1556
1475;3768;3768;3025
1476;2058;2058;1596
1477;4108;4108;4813
1478;4826;4826;2425
1479;2456;2456;3448
1480;1753;1753;3112
1481;1775;1775;209
1482;6265;6265;4602
1483;5023;5023;1281
1484;5094;5094;2092
1485;1358;1358;2575
1486;2002;2002;2117
1487;3253;3253;938
1488;4436;4436;2384
1489;2014;2014;565
1490;6248;6248;730
1491;2907;2907;3558
1492;4275;4275;3440
1493;3811;3811;405
1494;2549;2549;2955
1495;3631;3631;1420
1496;4774;4774;334
1497;1613;1613;3382
1498;2309;2309;4424
1499;5979;5979;1501
1500;2638;2638;1552
1501;5533;5533;2128
1502;2936;2936;2950
1503;5056;5056;4991
1504;2805;2805;4406
1505;6157;6157;2615
1506;5963;5963;2463
1507;4276;4276;4607
1508;5898;5898;1370
1509;2542;2542;2671
1510;1790;1790;3954
1511;3551;3551;3983
1512;3906;3906;1442
1513;6154;6154;2219
1514;4915;4915;3756
1515;4179;4179;3262
1516;4268;4268;2578
1517;2104;2104;1331
1518;5486;5486;4204
1519;3996;3996;3569
1520;2921;2921;4392
1521;2809;2809;3508
1522;5285;5285;3342
1523;4736;4736;2844
1524;4987;4987;478
1525;2989;2989;658
1526;1294;1294;642
1527;2641;2641;1046
1528;1852;1852;2011
1529;3107;3107;4226
1530;5306;5306;2920
1531;2990;2990;2145
1532;2730;2730;604
1533;3736;3736;2354
1534;5456;5456;1758
1535;4018;4018;2364
1536;3984;3984;3720
1537;3631;3631;4620
1538;5417;5417;4313
1539;3160;3160;3482
1540;5530;5530;1641
1541;5871;5871;1042
1542;4233;4233;1235
1543;4312;4312;2346
1544;3030;3030;295
1545;2843;2843;2799
1546;3306;3306;2783
1547;2684;2684;525
1548;4151;4151;518
1549;5283;5283;1604
1550;3615;3615;3112
1551;4708;4708;175
1552;4811;4811;4363
1553;5970;5970;4630
1554;2510;2510;2096
1555;5120;5120;836
1556;4200;4200;3898
1557;3896;3896;3402
1558;2131;2131;141
1559;5737;5737;381
1560;1897;1897;319
1561;3015;3015;166
1562;2597;2597;1471
1563;2108;2108;1146
1564;2985;2985;4769
1565;4038;4038;2977
1566;2141;2141;1466
1567;2058;2058;3421
1568;6152;6152;4195
1569;3106;3106;1118
1570;2832;2832;1256
1571;5818;5818;2909
1572;3392;3392;809
1573;3412;3412;1037
1574;2613;2613;3353
1575;3157;3157;1091
1576;4646;4646;1046
1577;2200;2200;2417
1578;3431;3431;2617
1579;2930;2930;3890
1580;2139;2139;2754
1581;1565;1565;2185
1582;3904;3904;1022
1583;4485;4485;4002
1584;5720;5720;3610
1585;5312;5312;4510
1586;5364;5364;265
1587;1910;1910;1022
1588;4159;4159;4961
1589;2090;2090;1705
1590;2731;2731;3463
1591;5664;5664;2446
1592;2793;2793;1604
1593;2700;2700;3222
1594;2825;2825;2767
1595;4178;4178;2202
1596;4663;4663;333
1597;2968;2968;1575
1598;4437;4437;4610
1599;2810;2810;710
1600;1555;1555;2796
1601;4908;4908;679
1602;5917;5917;3728
1603;3294;3294;1442
1604;2908;2908;4491
1605;2088;2088;2901
1606;3670;3670;2792
1607;4041;4041;1128
1608;4987;4987;4581
1609;5112;5112;3581
1610;2592;2592;3121
1611;1322;1322;1493
1612;3031;3031;2702
1613;4786;4786;2329
1614;1447;1447;4779
1615;3174;3174;120
1616;5643;5643;3552
1617;5436;5436;4973
1618;1909;1909;4913
1619;4324;4324;102
1620;5214;5214;4594
1621;4844;4844;4059
1622;5929;5929;3212
1623;5933;5933;4682
1624;6238;6238;4639
1625;3048;3048;4298
1626;2154;2154;4666
1627;2278;2278;4655
1628;3646;3646;4604
1629;5037;5037;2236
1630;4452;4452;965
1631;2687;2687;1921
1632;1951;1951;4904
1633;1339;1339;296
1634;2431;2431;2369
1635;2013;2013;2968
1636;4027;4027;927
1637;5318;5318;2678
1638;5525;5525;3248
1639;3051;3051;3712
1640;2994;2994;2730
1641;2942;2942;1661
1642;2626;2626;3880
1643;1548;1548;1070
1644;5402;5402;4859
1645;6220;6220;3292
1646;4613;4613;3560
1647;5377;5377;3546
1648;5634;5634;3023
1649;5686;5686;2201
1650;3009;3009;571
1651;1996;1996;3156
1652;2591;2591;550
1653;1754;1754;3319
1654;4172;4172;691
1655;3764;3764;2074
1656;5049;5049;1694
1657;4565;4565;2980
1658;3645;3645;1647
1659;1908;1908;150
1660;4052;4052;2898
1661;4863;4863;4058
1662;1811;1811;371
1663;2946;2946;451
1664;2446;2446;3777
1665;3975;3975;4697
1666;4662;4662;340
1667;5832;5832;4472
1668;6004;6004;2709
1669;5757;5757;3138
1670;6263;6263;3698
1671;6247;6247;1549
1672;3985;3985;4272
1673;3720;3720;1670
1674;3363;3363;1320
1675;2810;2810;818
1676;3412;3412;4648
1677;3533;3533;2732
1678;2636;2636;831
1679;2650;2650;2832
1680;5758;5758;3550
1681;1639;1639;3476
1682;2406;2406;41
1683;5463;5463;881
1684;5786;5786;365
1685;3500;3500;392
1686;5972;5972;4791
1687;2213;2213;2597
1688;2284;2284;2474
1689;2118;2118;2391
1690;1285;1285;2935
1691;1756;1756;4575
1692;4124;4124;117
1693;1916;1916;1984
1694;3449;3449;3926
1695;3502;3502;1324
1696;6194;6194;3290
1697;3063;3063;3397
1698;3354;3354;592
1699;2764;2764;1408
1700;4642;4642;2484
1701;4972;4972;1112
1702;3891;3891;2187
1703;3063;3063;4710
1704;2728;2728;2338
1705;4057;4057;1736
1706;6180;6180;3260
1707;1375;1375;2370
1708;2304;2304;2077
1709;1482;1482;4399
1710;1953;1953;3716
1711;3587;3587;2265
1712;2400;2400;3010
1713;3211;3211;4680
1714;4546;4546;4325
1715;4032;4032;1522
1716;4972;4972;3544
1717;5389;5389;1450
1718;1424;1424;4657
1719;2069;2069;4490
1720;5764;5764;837
1721;2623;2623;1249
1722;3780;3780;3148
1723;4461;4461;1008
1724;3395;3395;1308
1725;5666;5666;321
1726;6227;6227;4000
1727;1281;1281;1323
1728;1333;1333;4981
1729;5102;5102;4809
1730;1393;1393;4976
1731;4834;4834;2023
1732;4200;4200;832
1733;3874;3874;635
1734;1880;1880;3844
1735;4066;4066;1747
1736;3199;3199;961
1737;4871;4871;450
1738;2376;2376;2870
1739;2937;2937;1960
1740;5354;5354;4904
1741;5150;5150;14
1742;5621;5621;3189
1743;1689;1689;2527
1744;3198;3198;3832
1745;5188;5188;2832
1746;5776;5776;3775
1747;2743;2743;3013
1748;2892;2892;3828
1749;1975;1975;4034
1750;2401;2401;291
1751;2208;2208;2649
1752;3155;3155;1968
1753;3128;3128;204
1754;1328;1328;1636
1755;2794;2794;2758
1756;4403;4403;4714
1757;4673;4673;2226
1758;4913;4913;2060
1759;1818;1818;1564
1760;3200;3200;574
1761;2090;2090;2923
1762;2017;2017;4873
1763;4664;4664;4122
1764;3125;3125;4999
1765;3649;3649;4419
1766;3734;3734;1294
1767;2423;2423;3378
1768;4809;4809;1618
1769;1979;1979;3015
1770;3747;3747;1739
1771;1412;1412;4858
1772;1508;1508;1691
1773;3817;3817;4657
1774;2230;2230;2022
1775;1891;1891;2915
1776;4388;4388;2807
1777;2873;2873;3107
1778;4807;4807;4065
1779;1988;1988;1698
1780;4552;4552;2508
1781;4698;4698;1604
1782;3960;3960;684
1783;3737;3737;2661
1784;2650;2650;1506
1785;5487;5487;1112
1786;3009;3009;1141
1787;3931;3931;1773
1788;3797;3797;4191
1789;3897;3897;1532
1790;6147;6147;3661
1791;5922;5922;1735
1792;3362;3362;4884
1793;4596;4596;2911
1794;4857;4857;3737
1795;3850;3850;4504
1796;3233;3233;1813
1797;4106;4106;1445
1798;2245;2245;4977
1799;5332;5332;2
1800;4442;4442;2411
1801;1321;1321;3549
1802;3630;3630;724
1803;2444;2444;1608
1804;1893;1893;2650
1805;3569;3569;336
1806;2542;2542;2525
1807;3408;3408;3771
1808;5388;5388;1675
1809;1336;1336;3708
1810;4004;4004;120
1811;2144;2144;3276
1812;2880;2880;1162
1813;5343;5343;172
1814;2820;2820;2207
1815;5946;5946;943
1816;3338;3338;838
1817;1403;1403;2837
1818;2295;2295;3117
1819;6225;6225;3252
1820;2914;2914;3387
1821;3705;3705;1370
1822;5072;5072;1252
1823;1875;1875;1536
1824;4595;4595;2143
1825;3834;3834;2334
1826;2928;2928;3175
1827;5252;5252;3426
1828;5443;5443;3941
1829;4819;4819;3923
1830;3772;3772;3194
1831;5194;5194;1524
1832;4433;4433;4882
1833;5477;5477;3346
1834;2861;2861;40
1835;1997;1997;1905
1836;2956;2956;1808
1837;2354;2354;4000
1838;5863;5863;4507
1839;2372;2372;776
1840;4972;4972;10
1841;2668;2668;3417
1842;5232;5232;989
1843;6207;6207;4643
1844;4420;4420;578
1845;3697;3697;4940
1846;3587;3587;771
1847;5692;5692;2883
1848;2247;2247;2525
1849;5033;5033;2906
1850;4728;4728;1010
1851;4674;4674;341
1852;2978;2978;4463
1853;3587;3587;4778
1854;3940;3940;1231
1855;4531;4531;240
1856;4698;4698;4223
1857;2774;2774;1292
1858;5378;5378;3756
1859;5907;5907;2568
1860;4577;4577;587
1861;3781;3781;694
1862;1356;1356;4634
1863;4383;4383;3134
1864;1840;1840;3020
1865;2658;2658;1557
1866;2562;2562;2764
1867;4969;4969;4324
1868;6175;6175;377
1869;5750;5750;4135
1870;4012;4012;355
1871;4737;4737;4657
1872;1390;1390;1567
1873;1717;1717;1824
1874;3607;3607;3954
1875;1851;1851;642
1876;2775;2775;404
1877;2392;2392;3841
1878;3009;3009;201
1879;2406;2406;1920
1880;5594;5594;2971
1881;5964;5964;2708
1882;2065;2065;1142
1883;6122;6122;1263
1884;1556;1556;3807
1885;2516;2516;1206
1886;2881;2881;375
1887;2944;2944;1987
1888;4312;4312;4534
1889;2497;2497;1824
1890;3105;3105;4722
1891;5699;5699;2944
1892;1821;1821;865
1893;2250;2250;1976
1894;6040;6040;4073
1895;5114;5114;1996
1896;5700;5700;3750
1897;6196;6196;1289
1898;4864;4864;4517
1899;5100;5100;3196
1900;4852;4852;4371
1901;2549;2549;2015
1902;4475;4475;63
1903;5784;5784;2401
1904;2761;2761;1067
1905;6127;6127;3140
1906;4611;4611;2696
1907;2120;2120;2496
1908;3362;3362;2132
1909;5437;5437;3087
1910;4043;4043;3765
1911;3486;3486;1622
1912;1461;1461;3301
1913;2539;2539;191
1914;4398;4398;4325
1915;1797;1797;2535
1916;5831;5831;2448
1917;5904;5904;1011
1918;6081;6081;4144
1919;4864;4864;1157
1920;1680;1680;1419
1921;6102;6102;4211
1922;1916;1916;516
1923;2975;2975;83
1924;1306;1306;4242
1925;3493;3493;1947
1926;3057;3057;4793
1927;2248;2248;2373
1928;1957;1957;4745
1929;5771;5771;952
1930;1886;1886;3589
1931;6108;6108;3361
1932;3309;3309;1598
1933;1441;1441;2766
1934;1278;1278;3724
1935;3558;3558;4682
1936;4051;4051;433
1937;3580;3580;2318
1938;3226;3226;1400
1939;4880;4880;794
1940;6106;6106;1361
1941;5940;5940;4575
1942;1316;1316;1164
1943;5528;5528;2302
1944;3428;3428;914
1945;4621;4621;709
1946;4362;4362;4849
1947;3013;3013;3347
1948;2733;2733;2237
1949;1744;1744;4257
1950;5578;5578;2708
1951;2207;2207;3505
1952;3173;3173;1088
1953;3238;3238;4145
1954;2118;2118;1605
1955;5282;5282;115
1956;3890;3890;3955
1957;3678;3678;627
1958;1576;1576;1990
1959;5166;5166;3367
1960;2568;2568;1436
1961;4662;4662;2742
1962;6191;6191;2194
1963;2268;2268;2674
1964;2321;2321;2951
1965;5643;5643;1724
1966;5580;5580;2867
1967;1953;1953;3536
1968;3187;3187;2580
1969;5307;5307;4236
1970;1868;1868;972
1971;4637;4637;2318
1972;3545;3545;3554
1973;4631;4631;4100
1974;3518;3518;3923
1975;2139;2139;1558
1976;2665;2665;481
1977;2091;2091;483
1978;2724;2724;4948
1979;2095;2095;2773
1980;5539;5539;2793
1981;2257;2257;807
1982;5781;5781;3012
1983;5574;5574;666
1984;2257;2257;436
1985;2036;2036;2337
1986;4413;4413;374
1987;2346;2346;1568
1988;4304;4304;2048
1989;4035;4035;4851
1990;4521;4521;4173
1991;2603;2603;4180
1992;6119;6119;121
1993;2065;2065;2218
1994;1662;1662;4407
1995;2199;2199;1152
1996;3253;3253;2758
1997;4780;4780;1867
1998;1936;1936;3270
1999;5324;5324;3134
2000;4505;4505;402
2001;2438;2438;3711
2002;2046;2046;3253
2003;5863;5863;4777
2004;2743;2743;3795
2005;5598;5598;4545
2006;5822;5822;2250
2007;5106;5106;4200
2008;5035;5035;735
2009;5734;5734;629
2010;2896;2896;4357
2011;3148;3148;2517
2012;5352;5352;3635
2013;1642;1642;2852
2014;1994;1994;104
2015;3361;3361;3886
2016;3173;3173;14
2017;5812;5812;251
2018;2781;2781;4237
2019;2616;2616;774
2020;3033;3033;932
2021;1912;1912;2442
2022;5455;5455;1415
2023;3816;3816;757
2024;3732;3732;1918
2025;1439;1439;2245
2026;3689;3689;2533
2027;4395;4395;4646
2028;5072;5072;4363
2029;6090;6090;2431
2030;2469;2469;2685
2031;5876;5876;3381
2032;3078;3078;2461
2033;6016;6016;129
2034;1442;1442;750
2035;6107;6107;3700
2036;4706;4706;4309
2037;6257;6257;1853
2038;3289;3289;2268
2039;4214;4214;60
2040;1769;1769;2117
2041;2119;2119;2983
2042;1999;1999;710
2043;2890;2890;359
2044;3024;3024;216
2045;4899;4899;3187
2046;4464;4464;578
2047;5173;5173;35
2048;4439;4439;871
2049;4444;4444;3293
2050;5825;5825;2193
2051;4657;4657;2547
2052;5679;5679;1110
2053;1521;1521;4910
2054;5545;5545;4004
2055;2304;2304;4350
2056;3803;3803;4287
2057;1848;1848;4194
2058;2133;2133;4380
2059;4456;4456;4703
2060;4489;4489;4951
2061;2412;2412;1855
2062;3568;3568;2085
2063;3365;3365;457
2064;3943;3943;3031
2065;4871;4871;1165
2066;3800;3800;4084
2067;5046;5046;1402
2068;1947;1947;1823
2069;5943;5943;3359
2070;2873;2873;3308
2071;2519;2519;210
2072;6043;6043;610
2073;4611;4611;63
2074;3500;3500;4786
2075;3680;3680;898
2076;5176;5176;1291
2077;2854;2854;560
2078;1502;1502;513
2079;4863;4863;458
2080;4465;4465;3470
2081;5585;5585;3080
2082;3256;3256;3588
2083;2367;2367;819
2084;5737;5737;2974
2085;5812;5812;4719
2086;3033;3033;2833
2087;5475;5475;2050
2088;1685;1685;2497
2089;5211;5211;323
2090;4267;4267;3741
2091;1991;1991;1302
2092;4680;4680;2603
2093;4448;4448;2839
2094;4414;4414;2280
2095;2094;2094;3510
2096;3852;3852;3237
2097;4460;4460;3438
2098;5016;5016;780
2099;4013;4013;3756
2100;2186;2186;682
2101;2241;2241;1150
2102;1587;1587;4049
2103;1415;1415;857
2104;5546;5546;145
2105;4033;4033;4313
2106;5910;5910;1571
2107;4276;4276;4667
2108;4731;4731;4019
2109;6098;6098;1522
2110;4620;4620;1495
2111;4229;4229;2778
2112;2392;2392;2828
2113;5039;5039;3450
2114;1908;1908;2863
2115;1499;1499;1947
2116;2804;2804;2845
2117;6243;6243;4205
2118;3382;3382;4387
2119;1654;1654;4225
2120;4690;4690;538
2121;5396;5396;3532
2122;5499;5499;1567
2123;1350;1350;2072
2124;2940;2940;2296
2125;2456;2456;1320
2126;6123;6123;4940
2127;5331;5331;4426
2128;4328;4328;1777
2129;2339;2339;1015
2130;1295;1295;529
2131;3237;3237;1795
2132;6043;6043;4458
2133;5898;5898;1780
2134;1346;1346;4630
2135;1380;1380;2299
2136;1328;1328;389
2137;3293;3293;4014
2138;4711;4711;2824
2139;5807;5807;2534
2140;5914;5914;131
2141;2136;2136;2491
2142;1615;1615;2779
2143;4812;4812;2727
2144;1271;1271;1213
2145;4151;4151;3688
2146;5759;5759;4002
2147;1573;1573;4898
2148;1648;1648;2662
2149;1729;1729;1172
2150;5044;5044;4931
2151;5885;5885;57
2152;3489;3489;3203
2153;2848;2848;3236
2154;6221;6221;558
2155;6141;6141;4714
2156;2180;2180;4230
2157;2848;2848;4274
2158;4708;4708;2185
2159;5614;5614;4431
2160;2805;2805;3117
2161;2358;2358;3347
2162;6074;6074;3397
2163;1919;1919;3384
2164;2856;2856;3186
2165;4914;4914;3892
2166;1812;1812;3731
2167;5017;5017;2608
2168;2785;2785;4897
2169;4635;4635;4674
2170;3718;3718;1474
2171;4419;4419;814
2172;4196;4196;2229
2173;5693;5693;3786
2174;5690;5690;4459
2175;1988;1988;2170
2176;2056;2056;1133
2177;3380;3380;2687
2178;2610;2610;3643
2179;5137;5137;291
2180;4230;4230;313
2181;5636;5636;3871
2182;4035;4035;2769
2183;1603;1603;2639
2184;4790;4790;1336
2185;3443;3443;2420
2186;5644;5644;659
2187;5720;5720;4397
2188;5633;5633;3158
2189;4888;4888;4232
2190;6115;6115;3015
2191;1472;1472;831
2192;3117;3117;4703
2193;2192;2192;4727
2194;2913;2913;4306
2195;5046;5046;510
2196;4858;4858;2281
2197;1929;1929;2448
2198;2646;2646;180
2199;2097;2097;1973
2200;3532;3532;4407
2201;3804;3804;1736
2202;5790;5790;1430
2203;5739;5739;616
2204;3812;3812;137
2205;3667;3667;3199
2206;2717;2717;2556
2207;5157;5157;4366
2208;4851;4851;1606
2209;4198;4198;3605
2210;2783;2783;1767
2211;4631;4631;1332
2212;5212;5212;1862
2213;3173;3173;389
2214;5376;5376;4674
2215;1362;1362;1982
2216;3773;3773;2610
2217;3698;3698;2539
2218;4518;4518;4097
2219;3588;3588;2040
2220;2731;2731;515
2221;1612;1612;4865
2222;3904;3904;2425
2223;6193;6193;3171
2224;5872;5872;3430
2225;2101;2101;3991
2226;5040;5040;1542
2227;1736;1736;3869
2228;5906;5906;25
2229;5961;5961;623
2230;5946;5946;4104
2231;3552;3552;3251
2232;4920;4920;3436
2233;1826;1826;3813
2234;1425;1425;4889
2235;5972;5972;3050
2236;2235;2235;760
2237;1592;1592;1765
2238;4144;4144;3310
2239;2603;2603;2610
2240;5220;5220;3260
2241;2357;2357;565
2242;1732;1732;4875
2243;1543;1543;1168
2244;5582;5582;212
2245;4106;4106;3717
2246;6104;6104;2814
2247;4328;4328;191
2248;1464;1464;449
2249;3371;3371;2440
2250;3514;3514;604
2251;4089;4089;3494
2252;4399;4399;1952
2253;1606;1606;3067
2254;4944;4944;1282
2255;5338;5338;3056
2256;4821;4821;1268
2257;2803;2803;179
2258;2609;2609;931
2259;4962;4962;2616
2260;5697;5697;4656
2261;2733;2733;4599
2262;3005;3005;4624
2263;1447;1447;2625
2264;2856;2856;3765
2265;1507;1507;963
2266;3126;3126;3917
2267;4482;4482;237
2268;5006;5006;1514
2269;1307;1307;1774
2270;2518;2518;2288
2271;5523;5523;4980
2272;2851;2851;1154
2273;3131;3131;3814
2274;5213;5213;2996
2275;4712;4712;4027
2276;5166;5166;2220
2277;4347;4347;3179
2278;5735;5735;2664
2279;2943;2943;1526
2280;3539;3539;957
2281;3672;3672;4140
2282;3585;3585;1280
2283;4696;4696;4601
2284;6218;6218;4164
2285;5776;5776;289
2286;5255;5255;3616
2287;4208;4208;3902
2288;3609;3609;3582
2289;4090;4090;4339
2290;4043;4043;3597
2291;5766;5766;3046
2292;4499;4499;2452
2293;4271;4271;719
2294;6033;6033;1471
2295;3537;3537;1127
2296;4941;4941;4652
2297;3251;3251;2174
2298;4429;4429;4409
2299;2311;2311;4584
2300;4243;4243;748
2301;4532;4532;2834
2302;2450;2450;1504
2303;5539;5539;4019
2304;2970;2970;2673
2305;2151;2151;709
2306;5779;5779;3826
2307;5204;5204;4345
2308;4489;4489;1971
2309;3394;3394;557
2310;3510;3510;2332
2311;5853;5853;3920
2312;5242;5242;3616
2313;3730;3730;3645
2314;4606;4606;1613
2315;6053;6053;3652
2316;1901;1901;150
2317;2851;2851;552
2318;5559;5559;4399
2319;4862;4862;1467
2320;5341;5341;3986
2321;5925;5925;3426
2322;1716;1716;3358
2323;5686;5686;4142
2324;5543;5543;3130
2325;4856;4856;2317
2326;2699;2699;76
