ID_akcija;datum;POPULACIJE_ID_populacije;TIPOVI_AKCIJA_ID_tipa_akcije;TIMOVI_ID_tima;REZERVOARI_ID_rezervoara
784;2020-07-25;17598;2;400;332
785;2023-10-21;2667;1;316;767
786;2020-11-26;2954;1;427;855
787;2023-01-01;48203;2;47;85
788;2022-04-21;39692;1;241;29
789;2023-11-04;12334;5;245;709
790;2021-11-24;23640;7;40;
791;2023-06-28;24102;1;77;855
792;2021-01-10;35479;4;437;
793;2020-08-18;7184;6;75;347
794;2022-05-24;21695;5;3;952
795;2023-01-22;666;6;29;
796;2020-10-01;48305;1;335;
797;2023-02-25;34812;4;145;905
798;2021-10-02;42148;6;46;967
799;2022-02-28;9847;7;135;491
800;2022-07-12;27024;6;122;
801;2022-08-22;36584;3;182;778
802;2020-04-14;18631;6;225;296
803;2022-10-15;49512;3;36;423
804;2020-09-02;34786;7;300;
805;2021-09-12;18995;4;36;519
806;2023-07-19;18547;6;195;4
807;2021-02-03;5215;6;392;646
808;2022-05-15;7855;5;68;429
809;2022-04-06;27136;6;326;406
810;2020-12-26;10932;5;218;674
811;2022-06-07;21565;3;247;684
812;2021-12-24;30811;4;73;602
813;2020-05-23;37433;1;74;620
814;2023-05-22;3054;7;151;708
815;2021-12-07;28893;1;107;384
816;2023-06-30;42570;3;86;599
817;2023-04-03;3359;5;353;
818;2020-01-18;17973;1;371;
819;2023-08-15;28749;4;359;839
820;2021-02-08;24611;3;231;
821;2020-09-11;26166;6;283;232
822;2023-10-13;39970;7;493;67
823;2021-12-06;4372;3;15;262
824;2023-06-21;39697;2;362;484
825;2021-10-03;47308;5;432;
826;2021-04-10;31340;2;6;
827;2021-02-10;39426;4;440;638
828;2021-05-10;46360;7;488;45
829;2022-04-05;12103;2;173;833
830;2021-04-30;43690;7;316;513
831;2022-10-08;10880;6;169;
832;2022-04-19;45856;6;204;
833;2023-06-06;18225;3;100;800
834;2022-11-04;26985;6;138;
835;2023-04-21;8568;3;264;183
836;2021-03-06;31746;2;71;987
837;2022-12-16;16518;7;189;
838;2020-05-31;33082;1;120;70
839;2020-07-01;31756;6;380;683
840;2023-08-10;3541;6;476;699
841;2022-06-16;11585;6;236;
842;2023-11-27;14754;4;353;425
843;2020-09-04;23888;6;18;195
844;2020-12-13;22232;2;483;626
845;2022-06-23;39109;3;475;101
846;2022-02-23;41115;6;65;
847;2021-01-12;4811;3;64;318
848;2022-09-14;19436;6;396;919
849;2022-05-16;34512;3;253;513
850;2021-11-08;21913;7;169;
851;2020-09-15;49393;1;330;525
852;2023-09-13;6742;2;329;
853;2021-04-10;42350;7;285;75
854;2021-09-26;25030;6;281;103
855;2021-01-17;41716;6;271;
856;2021-10-01;32703;1;344;918
857;2022-10-03;24223;6;44;
858;2021-08-15;17693;3;387;399
859;2022-01-18;35682;4;478;288
860;2021-10-28;14729;6;118;769
861;2020-10-16;10228;5;91;
862;2020-09-18;15338;3;391;318
863;2020-06-15;17962;7;398;88
864;2020-12-03;7829;2;448;176
865;2023-11-03;39885;4;293;714
866;2021-12-04;29795;6;287;987
867;2020-03-23;8677;6;263;
868;2021-05-28;19815;5;213;744
869;2022-09-06;38233;4;434;115
870;2021-06-22;8319;4;328;731
871;2022-05-20;25607;7;367;
872;2021-07-19;20875;3;357;357
873;2023-07-23;45019;3;1;402
874;2022-09-30;38010;5;398;55
875;2022-05-04;49019;4;127;
876;2023-03-30;8378;6;203;11
877;2021-04-03;24731;1;113;209
878;2021-10-15;38980;3;424;771
879;2020-07-31;10603;6;140;514
880;2021-03-07;47811;6;427;
881;2023-10-20;47430;4;107;98
882;2023-03-26;24963;2;13;401
883;2021-05-23;48631;5;14;
884;2021-10-26;36532;1;196;
885;2022-07-01;4524;6;412;810
886;2022-05-07;38079;4;469;464
887;2020-10-24;30066;6;294;149
888;2020-02-03;30652;6;404;685
889;2022-10-16;12766;4;207;969
890;2023-02-19;35086;3;313;
891;2021-07-09;20971;2;391;127
892;2021-04-22;15381;1;297;264
893;2020-12-16;28146;5;241;585
894;2022-01-01;31809;2;471;582
895;2023-09-02;2019;4;285;
896;2022-10-14;40165;1;469;574
897;2022-01-29;18848;1;104;274
898;2021-12-20;33513;5;91;14
899;2022-11-09;49051;3;486;375
900;2020-06-12;8046;2;65;311
901;2022-10-25;1515;1;378;875
902;2020-12-06;9383;4;91;
903;2023-10-09;15260;2;321;
904;2021-03-09;45675;7;160;
905;2023-05-03;42381;2;421;848
906;2021-10-29;25066;3;471;506
907;2021-05-15;10477;3;446;
908;2022-11-27;30373;1;400;269
909;2023-05-08;12150;2;152;518
910;2023-07-10;8369;4;4;687
911;2023-04-15;40674;7;441;122
912;2021-07-10;9149;3;215;929
913;2021-09-22;38192;1;253;503
914;2022-01-03;1294;5;78;
915;2021-06-27;15187;7;465;729
916;2021-04-13;431;1;460;
917;2021-03-27;33609;6;497;653
918;2023-05-02;22218;6;220;597
919;2022-08-07;32384;5;375;43
920;2021-12-04;7978;1;14;
921;2021-09-28;20927;7;205;917
922;2020-09-15;5210;2;405;
923;2023-03-07;46273;3;100;506
924;2022-01-26;847;5;132;947
925;2023-04-07;17563;2;296;
926;2020-10-21;23139;2;51;58
927;2021-10-02;14694;6;460;
928;2023-05-02;3950;6;370;
929;2021-12-16;47056;6;120;654
930;2023-07-06;48854;7;304;
931;2021-06-23;32373;6;68;
932;2020-05-21;49760;6;342;104
933;2021-02-11;34843;4;179;141
934;2022-10-20;18179;7;287;460
935;2022-04-22;30866;3;149;537
936;2020-12-17;35631;3;466;751
937;2020-03-21;8555;4;437;528
938;2022-05-23;30478;4;420;
939;2021-09-30;1657;4;412;545
940;2022-04-01;9103;6;232;26
941;2022-04-14;10692;1;496;38
942;2020-11-27;2534;3;185;93
943;2021-09-22;13098;4;45;810
944;2020-11-10;37952;3;467;167
945;2021-08-24;10806;3;135;295
946;2023-05-14;30598;3;472;64
947;2023-02-20;9771;3;298;366
948;2023-11-19;27780;1;440;508
949;2020-11-17;12295;1;477;
950;2021-06-04;31301;5;449;600
951;2021-02-11;48858;4;406;443
952;2022-04-06;1267;6;383;
953;2023-12-14;3307;2;461;669
954;2023-05-28;19864;5;424;806
955;2022-01-03;3495;1;138;780
956;2023-08-11;6615;2;459;240
957;2021-05-17;11750;6;464;622
958;2021-04-06;31523;6;1;504
959;2020-08-08;28052;2;376;624
960;2022-06-12;34753;4;204;961
961;2023-09-28;24261;2;253;
962;2020-02-02;22155;2;367;
963;2021-04-11;10475;6;217;647
964;2021-02-24;25473;3;157;372
965;2023-08-19;21287;4;376;
966;2020-05-30;25410;7;355;129
967;2020-10-08;44922;1;126;
968;2023-01-03;815;6;5;
969;2021-12-18;15610;1;418;23
970;2021-07-27;27030;6;463;680
971;2022-07-12;43122;7;392;392
972;2020-12-12;49255;6;294;69
973;2022-06-22;38700;4;147;
974;2022-04-30;39437;6;209;299
975;2020-11-04;18517;7;285;
976;2020-10-19;312;1;242;585
977;2023-10-14;34385;3;390;378
978;2020-06-28;2109;6;489;516
979;2021-08-03;27883;2;176;105
980;2020-05-02;5043;4;17;
981;2020-11-12;12410;6;148;
982;2022-12-14;14169;4;30;250
983;2021-06-26;17597;6;441;245
984;2022-04-09;31293;6;427;827
985;2022-06-08;48940;6;86;841
986;2020-10-24;35363;5;53;887
987;2022-03-30;9550;1;17;
988;2022-08-12;33496;4;159;
989;2021-09-19;41430;6;269;
990;2023-08-23;39634;4;7;
991;2022-11-02;41350;6;484;589
992;2023-11-08;19989;1;207;244
993;2023-05-25;46189;2;264;927
994;2023-06-28;1057;4;459;797
995;2021-10-20;44343;1;320;355
996;2023-01-10;18510;4;193;420
997;2022-05-17;26393;3;166;
998;2021-08-25;47100;1;344;244
999;2020-03-28;2603;5;171;910
1000;2020-03-09;19553;6;357;697
1001;2021-11-18;18432;3;461;843
1002;2022-08-22;34902;2;117;729
1003;2021-07-04;5836;1;97;503
1004;2023-05-26;28523;7;250;428
1005;2021-05-09;31060;2;306;830
1006;2023-03-07;45067;7;113;354
1007;2023-10-26;45379;5;161;
1008;2021-06-22;44799;4;25;
1009;2020-09-23;3251;3;158;
1010;2021-08-04;14881;2;30;750
1011;2023-11-17;27600;5;75;
1012;2020-01-21;1112;7;96;958
1013;2023-02-13;9403;2;40;973
1014;2020-12-11;30268;1;38;
1015;2020-06-13;24301;7;187;443
1016;2022-05-06;4827;3;30;320
1017;2022-09-27;18868;1;153;167
1018;2022-05-12;7697;1;111;
1019;2023-04-05;10616;5;171;
1020;2021-10-17;6342;7;2;
1021;2020-05-22;14628;7;352;217
1022;2022-03-08;47789;5;422;229
1023;2020-07-11;35466;3;89;692
1024;2022-03-25;44389;2;285;103
1025;2023-10-22;6673;4;462;983
1026;2021-06-22;11578;4;2;139
1027;2021-12-13;4279;4;329;418
1028;2023-06-07;40080;5;302;61
1029;2023-02-11;15848;7;383;395
1030;2020-03-19;18642;2;214;839
1031;2021-06-22;26331;6;29;547
1032;2023-07-26;37629;5;428;319
1033;2022-08-19;26524;7;96;494
1034;2021-08-12;44802;7;77;31
1035;2022-04-11;5356;2;282;
1036;2020-01-23;48083;1;464;
1037;2022-09-04;15713;1;63;494
1038;2022-12-29;28693;5;366;
1039;2023-03-24;8124;1;207;58
1040;2021-01-12;33578;2;172;671
1041;2020-08-15;49589;3;19;
1042;2022-02-15;49117;3;497;666
1043;2023-06-13;4249;4;409;710
1044;2022-01-02;40409;6;175;
1045;2022-06-16;32002;1;155;
1046;2020-06-24;21338;7;86;
1047;2020-01-18;978;1;95;506
1048;2023-04-21;5089;2;291;381
1049;2020-03-13;46514;1;249;813
1050;2021-03-14;5028;7;386;570
1051;2020-11-03;34753;7;383;301
1052;2022-05-25;7237;7;233;
1053;2023-05-16;409;6;297;
1054;2023-08-31;2659;5;175;
1055;2022-07-11;2701;7;77;936
1056;2022-08-02;14174;7;201;749
1057;2022-03-05;31532;6;392;980
1058;2023-05-03;13723;7;421;518
1059;2020-08-14;7532;2;321;
1060;2023-02-17;20820;7;4;216
1061;2021-12-24;41222;7;441;
1062;2021-07-30;23242;2;270;220
1063;2021-12-21;36173;2;26;455
1064;2021-12-23;4587;5;194;
1065;2020-09-12;39938;1;78;
1066;2021-03-12;49172;2;179;235
1067;2022-05-22;20180;4;415;
1068;2021-11-08;6308;2;48;
1069;2021-08-12;29972;7;269;356
1070;2023-12-02;43866;4;129;
1071;2022-09-02;33426;1;449;107
1072;2022-12-31;33641;3;234;461
1073;2022-06-12;27322;2;387;53
1074;2023-01-06;40837;4;164;402
1075;2021-09-02;32439;4;40;167
1076;2020-04-29;36330;4;411;971
1077;2021-05-26;9469;6;10;222
1078;2022-03-06;791;4;337;312
1079;2021-04-09;34227;4;203;15
1080;2023-01-08;12002;3;262;
1081;2020-08-01;28714;3;178;84
1082;2023-04-08;43236;6;16;730
1083;2020-12-07;40821;4;139;
1084;2023-12-31;41097;5;175;975
1085;2022-06-13;29965;2;436;85
1086;2020-10-21;34176;5;398;353
1087;2023-05-04;36343;7;329;80
1088;2020-09-01;42993;5;322;351
1089;2022-12-27;40747;3;181;978
1090;2023-12-28;10079;7;414;853
1091;2021-01-22;6842;2;486;
1092;2023-04-13;48375;1;148;348
1093;2022-12-13;35664;6;205;313
1094;2020-10-29;16248;5;115;176
1095;2020-10-16;934;4;136;94
1096;2021-05-25;242;4;245;88
1097;2021-04-06;11643;6;44;545
1098;2023-12-02;6821;7;490;829
1099;2022-02-13;13749;3;480;789
1100;2021-04-09;39530;2;475;
1101;2021-01-14;45487;3;121;952
1102;2020-05-14;43799;4;356;844
1103;2022-12-08;26349;4;128;
1104;2021-07-30;44143;7;133;549
1105;2023-12-22;49207;4;266;
1106;2021-02-23;42540;7;357;
1107;2020-01-27;44537;5;153;717
1108;2020-04-19;10202;3;298;896
1109;2023-03-15;43668;3;309;704
1110;2021-11-26;7934;4;263;883
1111;2023-02-11;47981;4;274;707
1112;2020-05-19;45081;7;433;
1113;2023-06-24;41952;4;28;
1114;2021-04-15;32113;6;315;822
1115;2023-08-09;13692;5;398;576
1116;2020-10-13;47585;1;457;386
1117;2023-09-23;19705;1;76;
1118;2020-07-29;24883;2;391;796
1119;2020-11-27;42824;7;36;466
1120;2020-03-22;29721;7;273;57
1121;2023-07-22;28383;6;239;491
1122;2020-04-25;5675;6;149;57
1123;2021-04-02;39370;4;17;438
1124;2023-06-10;15825;1;357;826
1125;2020-08-10;41993;7;122;29
1126;2022-10-10;34134;7;79;506
1127;2023-06-17;38093;1;382;
1128;2023-09-08;14031;3;204;206
1129;2021-04-17;3806;4;493;71
1130;2021-05-03;33756;6;449;
1131;2021-08-05;10960;4;30;772
1132;2020-02-22;48266;4;243;539
1133;2022-01-21;17500;1;315;
1134;2020-11-18;35699;1;260;123
1135;2022-01-14;7133;1;124;902
1136;2023-02-15;44219;7;212;755
1137;2023-12-11;34728;1;136;
1138;2020-01-16;6399;3;458;997
1139;2022-04-05;13752;7;54;262
1140;2020-12-14;47235;4;195;840
1141;2023-02-26;24450;3;237;726
1142;2022-11-21;42899;6;401;267
1143;2023-06-21;20334;6;350;88
1144;2023-04-02;30029;5;305;368
1145;2022-08-27;7946;1;489;621
1146;2022-08-09;19997;6;235;945
1147;2021-11-23;21839;4;41;453
1148;2020-01-28;15634;5;85;931
1149;2022-07-17;25258;4;356;259
1150;2020-09-18;48063;2;408;499
1151;2022-05-12;17693;3;392;526
1152;2022-01-20;11784;2;447;
1153;2022-02-09;6856;1;254;291
1154;2020-10-23;20343;5;329;
1155;2021-03-13;11263;4;237;473
1156;2023-06-14;48282;4;380;
1157;2022-09-15;36074;2;367;969
1158;2021-09-10;49833;6;300;314
1159;2021-02-07;9218;3;104;700
1160;2020-10-30;23781;6;404;241
1161;2021-04-21;34882;3;480;64
1162;2020-06-17;19087;5;292;477
1163;2021-10-02;46445;6;30;495
1164;2020-06-07;34341;4;346;239
1165;2023-10-30;25555;3;349;
1166;2023-04-29;17853;2;398;582
1167;2023-05-29;34519;1;333;132
1168;2022-10-02;3960;3;74;
1169;2023-09-25;40393;6;156;725
1170;2021-02-11;29310;1;207;139
1171;2021-08-08;17064;7;335;
1172;2022-01-18;138;5;41;
1173;2023-04-16;22542;6;301;512
1174;2021-02-10;5213;6;62;195
1175;2022-03-09;18475;7;459;873
1176;2023-09-01;13240;4;199;947
1177;2020-04-07;2591;7;370;
1178;2022-11-20;11823;7;214;680
1179;2023-09-11;36409;7;425;283
1180;2021-10-20;19785;1;213;
1181;2023-11-06;12740;4;7;410
1182;2022-07-15;33598;1;128;205
1183;2023-03-24;38475;1;417;
1184;2022-12-25;37610;6;120;58
1185;2020-07-20;20573;3;398;267
1186;2021-05-30;8756;2;272;811
1187;2020-09-01;37877;5;468;
1188;2020-05-02;38610;3;294;
1189;2021-11-17;14134;6;276;578
1190;2020-08-11;36679;1;84;653
1191;2020-06-01;43729;4;71;
1192;2023-06-14;6555;5;317;
1193;2023-04-21;6544;2;424;
1194;2021-02-25;3;2;480;637
1195;2022-05-22;20829;2;373;924
1196;2020-12-05;47612;5;348;678
1197;2021-04-09;46826;7;308;786
1198;2020-07-21;10214;3;46;
1199;2021-07-28;36428;5;433;541
1200;2023-03-03;38133;5;267;606
1201;2021-03-15;16210;1;127;446
1202;2021-08-03;13699;3;318;532
1203;2021-04-18;42490;2;58;898
1204;2021-07-07;39570;6;394;541
1205;2021-12-24;21692;4;402;
1206;2020-06-26;36292;6;343;232
1207;2022-08-31;2711;7;286;826
1208;2022-11-28;35920;5;329;621
1209;2023-05-28;11168;1;95;353
1210;2020-01-20;42077;3;109;
1211;2022-04-17;4029;4;108;
1212;2022-04-23;9092;5;280;850
1213;2022-04-19;45656;5;310;617
1214;2023-10-21;35484;6;495;
1215;2023-01-14;20922;3;341;803
1216;2022-05-29;28379;2;371;713
1217;2021-08-07;22964;6;205;518
1218;2020-02-07;9410;2;325;
1219;2022-03-15;49866;5;400;119
1220;2022-02-26;26859;7;414;91
1221;2020-02-29;32764;6;168;522
1222;2021-05-29;13779;7;481;220
1223;2022-08-09;15719;5;455;
1224;2023-12-01;40990;2;385;142
1225;2020-01-08;950;2;231;492
1226;2021-06-23;42904;6;412;
1227;2021-02-02;34844;7;361;546
1228;2020-12-14;32827;1;497;886
1229;2021-05-23;42801;6;427;759
1230;2021-12-11;6097;1;149;
1231;2023-04-12;33858;4;231;950
1232;2021-12-15;6620;5;131;
1233;2021-10-19;44384;3;427;143
1234;2020-04-30;27972;2;386;
1235;2022-06-30;29413;6;72;92
1236;2022-09-27;33913;4;147;
1237;2022-11-03;42188;3;279;
1238;2022-07-05;29014;7;44;326
1239;2023-07-14;31212;5;333;376
1240;2021-07-03;7743;1;323;877
1241;2021-09-02;3477;6;424;117
1242;2023-07-18;39933;6;119;235
1243;2021-11-08;8960;6;93;384
1244;2020-11-22;23446;7;168;925
1245;2020-07-12;13634;5;236;
1246;2022-05-02;26175;4;149;987
1247;2022-09-07;16205;3;274;771
1248;2022-01-20;43773;2;404;773
1249;2020-07-01;37705;1;114;237
1250;2020-07-17;26841;4;298;
1251;2022-08-03;32503;6;368;
1252;2022-03-26;36041;2;199;393
1253;2022-03-29;33926;3;207;979
1254;2023-04-28;10773;7;84;
1255;2020-05-14;23789;4;160;570
1256;2022-02-23;9404;5;467;636
1257;2021-04-01;23313;5;68;101
1258;2020-09-03;33587;4;73;201
1259;2021-07-29;36536;7;440;756
1260;2023-11-09;29443;1;45;705
1261;2021-06-12;15488;4;377;257
1262;2021-07-09;10740;1;283;840
1263;2022-02-02;5890;7;461;415
1264;2022-07-20;37185;3;439;669
1265;2020-02-28;45347;5;27;82
1266;2020-03-13;20770;7;402;411
1267;2020-11-26;24250;7;309;
1268;2023-10-29;49063;4;328;
1269;2020-08-05;46138;3;1;810
1270;2021-07-03;5142;1;477;591
1271;2020-03-10;12374;3;321;
1272;2021-01-06;5062;4;253;
1273;2022-02-18;22799;7;189;891
1274;2022-07-23;45540;4;1;
1275;2022-04-20;10117;4;155;
1276;2020-05-12;7004;3;73;
1277;2023-04-24;45440;3;35;642
1278;2021-03-02;1323;3;419;248
1279;2021-05-28;25537;1;103;425
1280;2021-10-23;49392;3;334;948
1281;2021-05-25;20182;7;78;689
1282;2020-02-28;45923;1;481;472
1283;2020-08-27;19835;4;220;347
1284;2022-09-18;21262;5;419;117
1285;2020-09-06;1827;7;114;737
1286;2023-03-20;10317;7;466;866
1287;2020-12-29;26573;7;125;535
1288;2020-01-02;5593;4;29;675
1289;2021-10-29;28257;4;49;
1290;2022-02-09;34512;4;423;
1291;2021-04-15;49623;7;498;439
1292;2020-10-02;41303;1;317;
1293;2022-03-10;30055;7;252;698
1294;2020-04-08;1202;3;439;996
1295;2023-09-11;8186;6;463;287
1296;2021-09-29;40385;3;487;
1297;2022-03-15;45583;2;81;553
1298;2023-12-19;6008;4;188;54
1299;2021-11-25;19439;6;126;493
1300;2022-09-25;3896;6;158;3
1301;2023-05-11;25103;7;151;727
1302;2020-10-07;13117;7;77;662
1303;2021-10-22;16159;3;261;532
1304;2022-10-19;24509;5;187;270
1305;2020-06-12;24273;2;154;78
1306;2022-05-16;3184;3;64;274
1307;2022-12-29;15624;5;419;
1308;2022-04-06;6611;4;390;838
1309;2021-10-16;45948;7;100;197
1310;2022-02-02;531;5;334;190
1311;2023-12-20;42060;7;55;
1312;2022-02-04;45324;2;314;276
1313;2021-06-14;20063;7;76;
1314;2021-11-16;26357;4;20;425
1315;2023-11-13;10048;3;350;331
1316;2020-07-23;17800;4;250;902
1317;2023-02-06;44871;5;174;426
1318;2023-01-22;25966;4;308;736
1319;2020-05-20;16795;5;198;
1320;2022-01-16;26769;6;87;924
1321;2020-03-20;495;3;439;
1322;2021-04-13;21641;1;342;
1323;2020-04-04;26559;6;90;578
1324;2022-02-02;29425;5;84;
1325;2022-07-21;40649;7;48;
1326;2021-06-21;11878;4;410;
1327;2021-02-26;27262;2;31;532
1328;2022-05-04;835;3;133;593
1329;2022-08-11;48164;2;82;
1330;2022-07-22;30348;4;81;223
1331;2021-08-15;35560;2;407;498
1332;2022-02-10;20129;6;410;279
1333;2023-07-20;40763;4;323;756
1334;2022-01-24;46127;5;189;298
1335;2022-03-24;14059;5;136;689
1336;2023-02-04;14326;7;450;639
1337;2022-07-09;23115;4;490;7
1338;2022-04-28;13434;1;245;494
1339;2022-12-16;14420;6;472;205
1340;2023-03-25;10760;3;72;659
1341;2020-05-12;46543;2;496;682
1342;2021-09-01;6251;1;372;403
1343;2020-02-17;33459;5;23;351
1344;2020-09-05;780;3;299;871
1345;2021-03-26;7770;2;420;444
1346;2020-05-27;49247;2;300;724
1347;2021-07-08;16263;4;68;8
1348;2021-04-05;26254;6;414;
1349;2022-05-23;21699;7;136;152
1350;2020-10-02;47490;3;492;33
1351;2021-10-17;935;5;210;881
1352;2020-05-04;3167;7;73;367
1353;2020-07-23;9478;1;85;911
1354;2021-03-02;2590;5;424;
1355;2023-10-04;43908;1;311;950
1356;2023-11-12;32887;6;278;
1357;2023-07-05;28196;4;470;149
1358;2020-11-09;36212;2;387;748
1359;2022-07-28;37460;4;289;675
1360;2023-12-08;41379;6;432;143
1361;2023-04-19;28829;1;42;554
1362;2023-12-12;45262;4;67;680
1363;2022-04-10;3611;6;110;150
1364;2023-01-25;30290;3;209;
1365;2020-09-12;46992;4;345;171
1366;2022-06-27;4485;6;145;920
1367;2020-06-09;25421;5;28;
1368;2021-02-11;35958;1;414;695
1369;2022-06-26;25853;4;361;42
1370;2020-08-17;27697;4;64;
1371;2022-09-03;3109;6;404;940
1372;2022-01-20;20276;2;265;166
1373;2022-12-27;23688;5;434;
1374;2020-07-17;12151;6;92;37
1375;2023-03-20;22920;7;391;738
1376;2022-07-20;35258;4;414;262
1377;2022-03-11;41487;3;181;795
1378;2021-03-29;45850;3;419;
1379;2022-01-05;7557;3;481;871
1380;2023-03-23;16473;2;259;545
1381;2023-12-10;27079;3;200;131
1382;2021-07-30;35208;4;28;
1383;2023-06-20;21029;7;136;191
1384;2021-03-29;36044;7;78;
1385;2022-10-18;8627;1;385;964
1386;2023-05-13;24830;6;6;480
1387;2022-11-06;13450;4;283;
1388;2021-09-23;34761;6;169;
1389;2020-04-14;17703;5;454;
1390;2021-12-01;1578;3;190;578
1391;2021-05-04;27124;3;367;333
1392;2022-08-04;3233;2;315;795
1393;2020-04-08;37103;3;276;39
1394;2021-05-15;2788;4;323;
1395;2020-01-31;2786;6;77;488
1396;2021-04-08;10469;5;61;
1397;2022-05-27;10050;5;265;37
1398;2021-10-03;34107;4;30;
1399;2023-02-01;4549;4;6;275
1400;2020-11-13;44995;5;304;
1401;2023-12-20;39307;3;455;
1402;2023-03-08;48859;3;46;599
1403;2023-04-24;2173;7;104;693
1404;2021-01-07;36821;5;141;787
1405;2023-09-25;26688;7;39;69
1406;2022-07-12;35689;5;440;
1407;2022-10-13;18312;5;342;825
1408;2021-12-24;21742;7;5;660
1409;2022-02-17;16788;7;384;408
1410;2021-11-12;30991;5;123;
1411;2021-12-16;48760;3;65;96
1412;2020-05-07;18766;2;136;371
1413;2023-11-18;3159;6;12;
1414;2021-09-09;21446;5;193;
1415;2020-05-18;30546;6;219;
1416;2023-02-19;37380;4;77;805
1417;2021-03-29;21189;1;253;
1418;2021-08-14;28629;4;89;
1419;2020-05-27;24281;6;468;970
1420;2020-04-24;26709;7;417;977
1421;2021-10-04;22154;7;362;199
1422;2023-05-11;2106;4;370;
1423;2020-06-09;22993;5;326;978
1424;2022-05-16;21106;3;213;
1425;2023-10-06;40357;4;225;818
1426;2021-04-22;11026;7;123;840
1427;2020-03-08;38971;2;474;883
1428;2022-06-02;12736;3;449;
1429;2022-07-09;11965;4;300;783
1430;2023-02-05;39044;7;172;439
1431;2021-11-10;36325;4;427;217
1432;2020-04-01;36711;6;270;350
1433;2020-08-10;14990;6;249;143
1434;2022-06-26;49459;3;495;764
1435;2022-11-10;26860;4;332;
1436;2022-04-28;9203;6;433;223
1437;2023-09-10;14179;6;421;475
1438;2021-06-11;1093;5;193;
1439;2021-01-18;34;2;137;377
1440;2022-07-16;12214;6;216;179
1441;2020-02-01;26397;1;181;
1442;2020-04-26;49117;3;497;332
1443;2020-11-17;32923;2;44;715
1444;2023-08-10;35638;4;268;
1445;2021-04-21;36827;2;105;860
1446;2020-01-15;7322;2;416;888
1447;2021-11-06;38170;6;234;289
1448;2023-04-12;16313;4;425;
1449;2023-09-07;4228;7;480;894
1450;2022-06-29;48438;7;443;
1451;2020-05-31;34717;6;153;216
1452;2020-06-19;2612;7;423;
1453;2022-05-05;30335;5;493;971
1454;2023-06-02;13765;4;55;544
1455;2020-03-18;40698;7;442;838
1456;2021-09-08;2949;3;375;148
1457;2020-07-13;35750;5;90;210
1458;2020-10-19;43672;4;71;265
1459;2022-12-27;28919;6;174;987
1460;2021-07-09;38504;3;315;
1461;2022-05-19;26210;7;310;110
1462;2023-08-22;40859;7;415;
1463;2020-03-13;21132;4;376;539
1464;2020-12-10;28711;2;41;830
1465;2020-10-05;1007;1;189;
1466;2021-05-24;36075;4;243;270
1467;2023-07-15;28283;1;386;110
1468;2023-06-11;32856;1;348;781
1469;2020-07-16;27316;3;1;856
1470;2021-09-27;26009;6;258;20
1471;2023-11-22;31201;7;348;
1472;2023-11-06;33017;7;449;166
1473;2023-05-04;26846;4;490;533
1474;2020-12-12;3159;1;320;539
1475;2020-11-22;21095;4;439;618
1476;2022-02-06;43770;5;379;927
1477;2020-01-08;48763;3;262;268
1478;2023-08-30;27744;3;218;
1479;2020-09-16;38153;1;343;848
1480;2023-07-03;17991;6;402;241
1481;2023-06-07;10908;3;96;490
1482;2023-07-12;43669;4;444;529
1483;2021-10-11;48385;7;176;772
1484;2023-11-25;22204;6;313;640
1485;2021-05-22;38031;7;285;192
1486;2021-11-23;9197;1;264;650
1487;2020-03-14;12049;3;72;203
1488;2022-06-01;6253;2;3;257
1489;2020-04-18;19658;4;42;395
1490;2021-01-20;31455;4;465;642
1491;2023-05-24;29097;3;245;
1492;2020-02-06;13422;1;166;
1493;2022-06-05;10493;4;335;389
1494;2020-04-30;859;1;227;559
1495;2023-03-26;30651;7;373;364
1496;2020-06-24;10740;3;347;
1497;2023-06-03;46665;2;393;788
1498;2023-07-23;47797;2;68;
1499;2021-05-19;30834;1;137;152
1500;2022-11-14;5630;4;70;185
1501;2020-02-20;23937;7;361;542
1502;2021-04-08;15851;1;90;259
1503;2023-01-18;28559;2;435;475
1504;2021-03-12;42512;6;7;823
1505;2021-06-18;7404;1;218;399
